problem3


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
2336  1.7005956e-01 4.01e-03 2.57e-02  -9.4 4.09e-01    -  1.00e+00 1.00e+00h  1
2337  1.7064187e-01 7.68e-03 8.30e-02  -9.4 1.26e+00    -  1.00e+00 1.00e+00H  1
2338  1.7064050e-01 7.67e-03 8.35e-02  -9.4 2.09e+01    -  7.17e-02 4.53e-04h  1
2339  1.7062250e-01 7.69e-03 7.80e-02  -9.4 1.07e+00    -  2.65e-03 1.15e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2340  1.7064893e-01 1.56e-03 3.27e-02  -9.4 2.62e-01    -  1.00e+00 1.00e+00h  1
2341  1.7063306e-01 5.86e-03 6.69e-02  -9.4 3.10e-01    -  1.00e+00 1.00e+00h  1
2342  1.7059182e-01 3.75e-03 4.33e-02  -9.4 2.20e-01    -  1.00e+00 1.00e+00h  1
2343  1.7056882e-01 2.39e-03 6.86e-02  -9.4 1.42e-01    -  2.79e-02 4.08e-01h  1
2344  1.7066869e-01 2.68e-04 8.00e-03  -9.4 5.77e-02    -  1.00e+00 1.00e+00h  1
2345  1.7066895e-01 2.64e-04 7.65e-03  -9.4 3.15e-02    -  1.00e+00 1.56e-02h  7
2346  1.7066697e-01 9.53e-04 2.90e-02  -9.4 7.07e-01    -  1.96e-01 1.25e-01h  4
2347  1.7066524e-01 1.21e-03 4.19e-02  -9.4 3.86e+00    -  1.88e-01 1.34e-02h  6
2348  1.7066331e-01 1.59e-03 5.23e-02  -9.4 7.09e-01    -  1.00e+00 1.25e-01h  4
2349  1.7066273e-01 1.19e-03 5.12e-02  -9.4 4.41e-01    -  1.00e+00 2.50e-01h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2350  1.7067028e-01 3.18e-04 1.55e-02  -9.4 1.07e-01    -  1.00e+00 1.00e+00h  1
2351  1.7065236e-01 4.86e-03 8.32e-02  -9.4 2.30e-01    -  1.00e+00 1.00e+00h  1
2352  1.7061444e-01 6.19e-03 7.74e-02  -9.4 2.68e-01    -  1.00e+00 1.00e+00h  1
2353  1.7058257e-01 1.13e-02 1.50e-01  -9.4 1.43e+00    -  9.47e-01 1.60e-01h  1
2354  1.7062870e-01 2.17e-03 8.41e-02  -9.4 1.81e-01    -  1.46e-03 1.00e+00h  1
2355  1.7044622e-01 6.57e-03 1.36e-02  -9.4 1.96e-01    -  1.00e+00 1.00e+00h  1
2356  1.7066388e-01 8.00e-04 3.25e-02  -9.4 1.32e-01    -  1.00e+00 1.00e+00h  1
2357  1.7066622e-01 1.53e-04 4.60e-03  -9.4 4.04e-02    -  1.00e+00 1.00e+00h  1
2358  1.7068017e-01 6.09e-05 2.43e-02  -9.4 1.07e-01    -  1.00e+00 1.00e+00H  1
2359  1.7069179e-01 1.46e-05 3.37e-02  -9.4 8.86e-02    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2360  1.7065707e-01 7.95e-05 3.81e-02  -9.4 4.04e-02    -  1.00e+00 1.00e+00h  1
2361  1.7067229e-01 1.35e-04 2.54e-03  -9.4 5.71e-02    -  1.00e+00 1.00e+00h  1
2362  1.7067704e-01 4.84e-05 5.87e-03  -9.4 2.53e-02    -  1.00e+00 1.00e+00h  1
2363  1.7067690e-01 7.16e-05 9.47e-03  -9.4 2.69e-01    -  1.00e+00 6.04e-02h  5
2364  1.7067655e-01 8.22e-05 1.14e-02  -9.4 2.91e-02    -  1.00e+00 1.00e+00h  1
2365  1.7069483e-01 2.31e-06 4.39e-02  -9.4 1.28e-01    -  1.00e+00 1.00e+00H  1
2366  1.7067688e-01 5.92e-05 5.29e-03  -9.4 9.93e-02    -  1.00e+00 1.00e+00H  1
2367  1.7067934e-01 2.02e-05 1.14e-02  -9.4 2.87e-02    -  1.00e+00 1.00e+00H  1
2368  1.7067657e-01 3.71e-05 1.19e-03  -9.4 3.63e-02    -  1.00e+00 1.00e+00H  1
2369  1.7067586e-01 3.12e-05 4.73e-03  -9.4 1.97e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2370  1.7067466e-01 7.70e-06 1.31e-03  -9.4 1.37e-02    -  1.00e+00 1.00e+00h  1
2371  1.7067642e-01 4.21e-07 7.28e-04  -9.4 3.94e-03    -  1.00e+00 1.00e+00h  1
2372  1.7067624e-01 4.25e-06 1.55e-03  -9.4 2.10e-02    -  1.00e+00 1.00e+00h  1
2373  1.7067614e-01 6.99e-06 2.35e-03  -9.4 7.26e-01    -  1.00e+00 1.56e-02h  7
2374  1.7067600e-01 1.17e-05 4.02e-03  -9.4 1.62e+00    -  1.00e+00 1.17e-02h  7
2375  1.7067593e-01 1.19e-05 4.19e-03  -9.4 2.22e+00    -  1.00e+00 3.91e-03h  9
2376  1.7067588e-01 1.24e-05 4.53e-03  -9.4 2.28e+00    -  1.00e+00 3.68e-03h  9
2377  1.7067587e-01 1.24e-05 4.56e-03  -9.4 4.15e+01    -  9.25e-02 1.58e-05h 12
2378  1.7066600e-01 1.77e-02 7.04e-02  -9.4 4.36e+00    -  1.00e+00 2.43e-01h  1
2379  1.7048178e-01 1.39e-01 2.26e-01  -9.4 2.90e+00    -  4.13e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2380  1.7048145e-01 1.39e-01 2.26e-01  -9.4 1.83e+02    -  4.54e-03 5.68e-06h  1
2381  1.7042025e-01 1.34e-01 2.18e-01  -9.4 3.26e+00    -  3.06e-03 3.68e-02h  1
2382  1.6952811e-01 2.36e-01 3.03e-01  -9.4 2.71e+01    -  3.08e-02 7.02e-02h  1
2383  1.6918247e-01 2.11e-01 2.89e-01  -9.4 1.82e+00    -  1.17e-05 1.08e-01f  1
2384  1.6787335e-01 1.87e-01 1.66e-01  -9.4 6.96e+00    -  2.34e-01 1.86e-01h  1
2385  1.6742986e-01 1.35e-01 1.55e+00  -9.4 1.89e+00    -  1.34e-08 2.75e-01f  1
2386  1.6809846e-01 9.34e-02 1.05e+00  -9.4 6.14e-01    -  9.96e-02 3.16e-01h  1
2387r 1.6809846e-01 9.34e-02 9.99e+02  -1.0 0.00e+00    -  0.00e+00 1.08e-10R 16
2388r 1.6807093e-01 8.86e-02 9.99e+02  -7.1 9.24e+01    -  3.89e-05 5.17e-05f  1
2389r 1.6801737e-01 6.36e-02 9.99e+02  -3.0 8.55e+01    -  2.64e-05 2.93e-04f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2390  1.6808892e-01 6.00e-02 1.53e+00  -9.4 6.42e-01    -  3.14e-01 5.63e-02h  1
2391  1.6790306e-01 5.96e-02 1.52e+00  -9.4 7.46e+00    -  6.61e-02 7.95e-03h  1
2392  1.6767642e-01 5.99e-02 1.50e+00  -9.4 1.01e+01    -  3.59e-03 1.10e-02h  1
2393  1.6613693e-01 8.49e-02 1.26e+00  -9.4 7.70e+00    -  5.45e-02 1.58e-01f  1
2394  1.6612768e-01 8.46e-02 1.26e+00  -9.4 1.98e+00    -  1.51e-01 4.00e-03h  1
2395  1.6367626e-01 6.07e-02 7.89e-01  -9.4 2.30e+00    -  4.27e-01 3.73e-01f  1
2396  1.6360156e-01 5.89e-02 7.65e-01  -9.4 1.20e+00    -  4.30e-04 3.01e-02h  1
2397  1.6368815e-01 4.99e-02 6.42e-01  -9.4 1.09e+00    -  3.87e-03 1.61e-01h  1
2398  1.6370706e-01 4.95e-02 6.38e-01  -9.4 7.55e-01    -  2.51e-02 7.06e-03h  1
2399  1.6529743e-01 5.14e-02 3.41e-01  -9.4 2.07e+00    -  9.91e-01 4.65e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2400  1.6639665e-01 3.48e-02 2.37e-01  -9.4 8.31e-01    -  7.30e-02 3.06e-01h  1
2401  1.6823110e-01 1.93e-02 1.29e-01  -9.4 1.29e-01    -  1.27e-01 4.56e-01h  1
2402  1.6826420e-01 1.91e-02 1.27e-01  -9.4 4.37e-02    -  4.83e-01 1.34e-02h  1
2403  1.7050673e-01 2.47e-03 3.80e-01  -9.4 8.46e-02    -  1.26e-01 9.23e-01h  1
2404  1.7061027e-01 1.36e-03 2.04e-01  -9.4 5.02e-02    -  1.00e+00 4.52e-01h  2
2405  1.7066163e-01 1.01e-03 1.05e-01  -9.4 2.44e-01    -  1.00e+00 4.86e-01h  2
2406  1.7065633e-01 1.44e-03 9.72e-02  -9.4 1.53e+00    -  6.22e-01 7.69e-02h  3
2407  1.7065920e-01 1.38e-03 9.18e-02  -9.4 1.01e-01    -  1.00e+00 4.25e-02h  5
2408  1.7066113e-01 1.34e-03 8.84e-02  -9.4 2.16e-01    -  1.00e+00 3.10e-02h  6
2409  1.7066107e-01 1.36e-03 8.66e-02  -9.4 1.63e+00    -  3.95e-01 1.18e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2410  1.7065096e-01 8.58e-03 1.26e-01  -9.4 1.41e+01    -  8.61e-02 1.91e-02h  1
2411  1.7065561e-01 7.88e-03 1.23e-01  -9.4 2.11e-01    -  1.00e+00 8.41e-02h  4
2412  1.7065840e-01 7.34e-03 1.26e-01  -9.4 3.24e-01    -  8.56e-02 7.56e-02h  1
2413  1.7065895e-01 7.12e-03 1.20e-01  -9.4 6.19e-01    -  1.00e+00 3.12e-02h  6
2414  1.7087287e-01 5.84e-04 4.65e-02  -9.4 6.30e-01    -  2.15e-02 9.67e-01H  1
2415  1.7082462e-01 1.21e-03 8.07e-02  -9.4 7.33e-01    -  6.45e-01 1.49e-01f  2
2416  1.7079885e-01 1.41e-03 8.17e-02  -9.4 1.52e+00    -  7.78e-01 2.79e-02h  3
2417  1.7056543e-01 1.71e-03 7.77e-02  -9.4 2.02e-01    -  7.66e-01 8.56e-01h  1
2418  1.7055492e-01 4.54e-03 2.39e-02  -9.4 4.14e-01    -  1.00e+00 5.84e-01h  1
2419  1.7056210e-01 4.33e-03 3.22e-02  -9.4 2.29e-01    -  8.19e-02 4.90e-02h  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2420  1.7056373e-01 4.07e-03 1.56e-02  -9.4 4.89e-01    -  1.00e+00 8.13e-02h  1
2421  1.7056481e-01 4.01e-03 3.27e-02  -9.4 5.47e-01    -  2.48e-01 1.72e-02h  4
2422  1.7049133e-01 9.22e-02 2.43e-01  -9.4 2.84e+00    -  3.36e-01 4.19e-01h  1
2423  1.7033363e-01 6.50e-02 1.94e-01  -9.4 3.50e-01    -  1.70e-05 2.94e-01h  1
2424  1.7035618e-01 4.53e-02 1.30e-01  -9.4 5.93e-01    -  8.31e-05 3.40e-01h  1
2425  1.7035824e-01 4.47e-02 1.30e-01  -9.4 6.83e-01    -  1.00e+00 1.38e-02h  1
2426  1.7017602e-01 8.11e-03 7.89e-02  -9.4 5.65e-01    -  4.65e-01 1.00e+00f  1
2427  1.6998208e-01 7.08e-03 6.24e-02  -9.4 3.03e-01    -  1.00e+00 1.50e-01h  1
2428  1.6945522e-01 1.09e-02 4.14e-02  -9.4 2.41e-01    -  1.00e+00 1.00e+00h  1
2429  1.6966232e-01 9.06e-03 5.61e-02  -9.4 1.02e-01    -  2.33e-02 1.72e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2430  1.7015310e-01 5.19e-03 2.93e-02  -9.4 2.31e-01    -  1.00e+00 5.00e-01h  2
2431  1.7040400e-01 3.18e-03 4.71e-02  -9.4 1.79e-01    -  5.08e-01 5.00e-01h  2
2432  1.7052429e-01 1.77e-03 4.24e-02  -9.4 1.33e-01    -  1.00e+00 5.00e-01h  2
2433  1.7065649e-01 2.53e-04 3.96e-03  -9.4 4.73e-02    -  1.00e+00 1.00e+00h  1
2434  1.7067057e-01 5.49e-07 9.99e-04  -9.4 5.87e-03    -  1.00e+00 1.00e+00h  1
2435  1.7066945e-01 1.48e-05 2.81e-03  -9.4 5.28e-02    -  1.00e+00 1.00e+00h  1
2436  1.7066745e-01 1.26e-04 1.10e-02  -9.4 4.86e-02    -  1.00e+00 1.00e+00h  1
2437  1.7065625e-01 1.96e-04 2.75e-03  -9.4 8.06e-02    -  1.00e+00 1.00e+00h  1
2438  1.7066974e-01 6.06e-06 3.54e-03  -9.4 8.13e-03    -  1.00e+00 1.00e+00h  1
2439  1.7066935e-01 3.75e-06 2.34e-04  -9.4 6.75e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2440  1.7067016e-01 8.08e-08 1.45e-04  -9.4 1.10e-03    -  1.00e+00 1.00e+00h  1
2441  1.7067002e-01 3.05e-07 8.43e-03  -9.4 4.42e-02    -  1.00e+00 1.00e+00H  1
2442  1.7068219e-01 1.64e-08 1.75e-02  -9.4 1.43e-01    -  1.00e+00 1.00e+00H  1
2443  1.7066991e-01 1.60e-07 7.18e-03  -9.4 1.13e-01    -  1.00e+00 1.00e+00H  1
2444  1.7066863e-01 2.84e-05 5.74e-03  -9.4 4.61e-02    -  1.00e+00 1.00e+00h  1
2445  1.7066761e-01 3.76e-05 3.86e-03  -9.4 1.61e-02    -  1.00e+00 1.00e+00h  1
2446  1.7066676e-01 3.33e-05 8.29e-04  -9.4 3.01e-02    -  1.00e+00 1.00e+00h  1
2447  1.7066953e-01 5.11e-06 1.43e-03  -9.4 1.32e-02    -  1.00e+00 1.00e+00h  1
2448  1.7066960e-01 7.90e-08 6.01e-03  -9.4 2.85e-02    -  1.00e+00 1.00e+00H  1
2449  1.7066927e-01 4.07e-05 9.17e-03  -9.4 4.22e-01    -  1.00e+00 6.25e-02h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2450  1.7066871e-01 2.32e-05 2.65e-03  -9.4 3.20e-02    -  1.00e+00 1.00e+00h  1
2451  1.7066814e-01 1.98e-05 3.57e-03  -9.4 1.90e-02    -  1.00e+00 1.00e+00h  1
2452  1.7066939e-01 3.94e-07 6.82e-03  -9.4 2.05e-02    -  1.00e+00 1.00e+00H  1
2453  1.7066891e-01 2.11e-05 2.36e-03  -9.4 1.84e-02    -  1.00e+00 1.00e+00h  1
2454  1.7066804e-01 2.61e-05 5.95e-03  -9.4 7.15e-02    -  1.00e+00 1.00e+00h  1
2455  1.7066611e-01 1.23e-04 5.58e-03  -9.4 7.89e-02    -  1.00e+00 1.00e+00h  1
2456  1.7075794e-01 2.68e-09 3.39e-02  -9.4 8.90e-02    -  1.00e+00 1.00e+00H  1
2457  1.7058131e-01 1.15e-03 4.84e-04  -9.4 8.97e-02    -  1.00e+00 1.00e+00h  1
2458  1.7066914e-01 1.47e-06 4.83e-04  -9.4 6.75e-03    -  1.00e+00 1.00e+00h  1
2459  1.7066910e-01 1.43e-06 3.22e-04  -9.4 4.92e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2460  1.7066940e-01 3.18e-08 9.12e-03  -9.4 5.02e-02    -  1.00e+00 1.00e+00H  1
2461  1.7067116e-01 1.94e-09 5.21e-03  -9.4 8.60e-02    -  1.00e+00 1.00e+00H  1
2462  1.7066396e-01 8.32e-04 2.57e-02 -10.5 1.38e-01    -  1.00e+00 1.00e+00h  1
2463  1.7065147e-01 2.02e-04 1.17e-02 -10.6 1.47e-01    -  1.00e+00 1.00e+00h  1
2464  1.7064452e-01 2.50e-03 4.11e-02 -10.6 4.28e-01    -  1.00e+00 1.00e+00h  1
2465  1.7061558e-01 8.81e-04 9.55e-03 -10.6 1.88e-01    -  1.00e+00 1.00e+00h  1
2466  1.7055999e-01 9.50e-03 4.84e-02 -10.6 4.87e-01    -  1.00e+00 1.00e+00h  1
2467  1.7034939e-01 4.81e-03 1.20e-02 -10.6 3.11e-01    -  1.00e+00 1.00e+00h  1
2468  1.7058735e-01 1.67e-03 2.52e-02 -10.6 8.87e-02    -  1.00e+00 1.00e+00h  1
2469  1.7051160e-01 1.18e-03 1.50e-03 -10.6 7.50e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2470  1.7066908e-01 1.41e-06 3.52e-04 -10.6 8.21e-03    -  1.00e+00 1.00e+00h  1
2471  1.7066886e-01 1.35e-05 6.50e-03 -10.6 3.40e-02    -  1.00e+00 1.00e+00h  1
2472  1.7066863e-01 1.11e-05 1.73e-03 -10.6 1.09e-02    -  1.00e+00 1.00e+00h  1
2473  1.7066858e-01 5.17e-06 2.10e-03 -10.6 9.40e-03    -  1.00e+00 1.00e+00h  1
2474  1.7066901e-01 1.14e-06 9.53e-04 -10.6 3.51e-03    -  1.00e+00 1.00e+00h  1
2475  1.7066904e-01 1.03e-07 1.98e-04 -10.6 2.54e-03    -  1.00e+00 1.00e+00h  1
2476  1.7066904e-01 9.71e-08 7.02e-04 -10.6 2.37e-03    -  1.00e+00 1.00e+00h  1
2477  1.7066902e-01 1.42e-06 2.75e-04 -10.6 4.69e-03    -  1.00e+00 1.00e+00h  1
2478  1.7066917e-01 8.79e-08 2.37e-03 -10.6 1.57e-02    -  1.00e+00 1.00e+00H  1
2479  1.7066876e-01 8.10e-06 2.70e-03 -10.6 6.71e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2480  1.7066856e-01 6.52e-06 1.25e-03 -10.6 7.27e-03    -  1.00e+00 1.00e+00h  1
2481  1.7066894e-01 1.16e-06 2.22e-04 -10.6 6.91e-03    -  1.00e+00 1.00e+00h  1
2482  1.7066898e-01 1.04e-07 2.67e-03 -10.6 2.58e-02    -  1.00e+00 1.00e+00H  1
2483  1.7066847e-01 1.83e-04 7.26e-03 -10.6 3.58e-01    -  1.00e+00 5.00e-01h  2
2484  1.7066356e-01 2.28e-05 6.92e-03 -10.6 3.54e-02    -  1.00e+00 1.00e+00h  1
2485  1.7066903e-01 1.30e-08 7.00e-03 -10.6 1.49e-01    -  1.00e+00 1.00e+00H  1
2486  1.7068862e-01 3.92e-11 1.30e-02 -10.6 3.55e-02    -  1.00e+00 1.00e+00H  1
2487  1.7064911e-01 1.06e-04 7.29e-04 -10.6 3.32e-02    -  1.00e+00 1.00e+00h  1
2488  1.7066883e-01 2.96e-08 1.43e-04 -10.6 5.78e-04    -  1.00e+00 1.00e+00h  1
2489  1.7066883e-01 4.50e-08 3.18e-04 -10.6 1.11e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2490  1.7066878e-01 1.99e-06 6.76e-04 -10.6 1.12e-02    -  1.00e+00 1.00e+00h  1
2491  1.7066879e-01 2.34e-08 3.48e-03 -10.6 2.73e-02    -  1.00e+00 1.00e+00H  1
2492  1.7066868e-01 1.02e-05 5.92e-03 -10.6 6.36e-01    -  1.00e+00 6.25e-02h  5
2493  1.7066867e-01 1.02e-05 6.72e-03 -10.6 2.01e-01    -  1.00e+00 1.56e-02h  7
2494  1.7066868e-01 1.26e-06 2.71e-03 -10.6 9.89e-03    -  1.00e+00 1.00e+00h  1
2495  1.7067462e-01 3.57e-09 1.39e-02 -10.6 1.08e-01    -  1.00e+00 1.00e+00H  1
2496  1.7066870e-01 2.22e-07 1.86e-03 -10.6 6.38e-02    -  1.00e+00 1.00e+00H  1
2497  1.7067456e-01 3.79e-09 1.35e-02 -10.6 9.66e-02    -  1.00e+00 1.00e+00H  1
2498  1.7066262e-01 1.24e-04 1.81e-03 -10.6 5.85e-02    -  1.00e+00 1.00e+00h  1
2499  1.7066847e-01 1.69e-05 6.79e-03 -10.6 4.02e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2500  1.7066834e-01 2.46e-05 1.24e-02 -10.6 4.52e-01    -  1.00e+00 1.25e-01h  4
2501  1.7066823e-01 2.81e-05 1.57e-02 -10.6 8.85e-01    -  1.00e+00 3.12e-02h  6
2502  1.7066812e-01 4.32e-05 2.08e-02 -10.6 5.70e+00    -  3.24e-01 7.29e-03h  8
2503  1.7066801e-01 3.90e-05 2.05e-02 -10.6 1.55e+00    -  1.00e+00 1.56e-02h  7
2504  1.7066793e-01 4.66e-05 1.91e-02 -10.6 1.67e-01    -  1.00e+00 2.50e-01h  3
2505  1.7063297e-01 4.71e-01 2.70e-01 -10.6 1.05e+01    -  1.68e-01 7.19e-01h  1
2506  1.6800972e-01 4.08e-01 2.39e-01 -10.6 7.43e+00    -  1.01e-01 1.91e-01h  1
2507  1.6743016e-01 4.07e-01 2.24e-01 -10.6 5.58e+01    -  8.39e-03 6.69e-03h  1
2508  1.6488911e-01 4.32e-01 1.94e-01 -10.6 1.50e+02    -  4.16e-02 1.45e-02h  1
2509  1.6264118e-01 4.07e-01 2.78e-01 -10.6 8.63e+00    -  1.32e-07 1.16e-01h  1
In iteration 2509, 1 Slack too small, adjusting variable bound
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2510  1.6282677e-01 3.99e-01 1.89e-01 -10.6 1.62e-01    -  1.28e-09 1.88e-02h  1
2511  1.6394466e-01 3.53e-01 1.67e-01 -10.6 1.30e-01    -  5.22e-03 1.15e-01h  1
2512  1.6737440e-01 2.07e-01 1.07e-01 -10.6 2.30e-01    -  1.40e-01 4.13e-01h  2
2513  1.6997363e-01 7.37e-02 6.66e-02 -10.6 4.30e-01    -  1.92e-01 6.43e-01h  1
2514  1.7008583e-01 5.24e-02 4.26e-02 -10.6 8.85e-01    -  1.90e-01 2.89e-01h  1
2515  1.7007453e-01 4.79e-02 6.32e-02 -10.6 1.19e+00    -  3.02e-03 8.62e-02h  1
2516  1.7006684e-01 4.68e-02 8.42e-02 -10.6 1.85e+00    -  8.46e-01 2.30e-02h  1
2517  1.7001037e-01 4.59e-02 1.47e+00 -10.6 4.90e+00    -  1.51e-04 1.94e-02h  1
2518  1.6963658e-01 4.55e-02 1.45e+00 -10.6 1.74e+01    -  5.91e-03 2.74e-02h  1
2519  1.6972606e-01 3.97e-02 3.22e+00 -10.6 1.70e+00    -  1.62e-09 1.28e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2520  1.6971419e-01 3.96e-02 3.23e+00 -10.6 1.12e+01    -  2.94e-03 1.31e-03h  1
2521  1.7024187e-01 1.98e-02 3.33e+00 -10.6 5.19e-01    -  2.17e-06 5.00e-01h  2
2522  1.7024064e-01 1.98e-02 2.49e+00 -10.6 2.08e+01    -  2.46e-01 4.77e-05h  1
2523  1.7055551e-01 9.91e-03 1.97e+03 -10.6 2.56e-01    -  1.46e-06 5.00e-01h  2
2524  1.7057771e-01 9.07e-03 1.80e+03 -10.6 6.04e-01    -  1.00e+00 8.43e-02h  1
2525  1.7064202e-01 6.81e-03 1.35e+03 -10.6 2.99e-01    -  8.99e-02 2.50e-01h  3
2526  1.7066186e-01 6.15e-03 1.22e+03 -10.6 3.36e-01    -  1.00e+00 9.62e-02h  4
2527  1.7066740e-01 5.99e-03 1.19e+03 -10.6 1.95e-01    -  8.47e-01 2.62e-02h  6
2528  1.7066772e-01 5.98e-03 1.19e+03 -10.6 2.37e-01    -  9.01e-01 1.64e-03h 10
2529  1.7066786e-01 5.98e-03 1.18e+03 -10.6 3.08e-01    -  5.90e-01 7.94e-04h 11
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2530  1.7066257e-01 1.71e-02 7.90e+02 -10.6 1.53e+00    -  4.36e-01 3.34e-01h  1
2531  1.7073335e-01 4.48e-03 1.42e+02 -10.6 3.85e-01    -  1.00e+00 8.20e-01h  1
2532  1.7046286e-01 1.34e-03 1.06e-02 -10.6 3.80e-01    -  8.55e-01 1.00e+00h  1
2533  1.7064964e-01 6.04e-04 1.70e-02 -10.6 1.36e-01    -  1.00e+00 5.52e-01h  1
2534  1.7081891e-01 1.92e-04 2.41e-02 -10.6 1.08e-01    -  1.00e+00 1.00e+00h  1
2535  1.7084731e-01 1.72e-05 4.38e-02 -10.6 4.29e-01    -  7.00e-01 1.00e+00H  1
2536  1.7083198e-01 2.29e-05 7.66e-02 -10.6 3.85e-01    -  1.17e-05 1.00e+00H  1
2537  1.7081106e-01 7.66e-05 3.39e-02 -10.6 1.66e-01    -  1.00e+00 1.00e+00H  1
2538  1.7075989e-01 6.63e-04 1.81e-02 -10.6 2.82e-01    -  1.00e+00 1.00e+00h  1
2539  1.7074485e-01 8.52e-04 1.92e-02 -10.6 1.15e+00    -  4.15e-01 1.25e-01h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2540  1.7029778e-01 3.95e-01 2.32e-01 -10.6 1.77e+02    -  3.25e-03 2.34e-02h  1
2541  1.5775181e-01 3.85e-01 3.67e-01 -10.6 1.10e+02    -  6.55e-09 2.19e-02h  1
2542  1.5753709e-01 3.83e-01 3.65e-01 -10.6 4.00e+00    -  9.37e-10 7.22e-03h  1
2543  1.5749572e-01 3.73e-01 3.58e-01 -10.6 2.11e+00    -  1.88e-01 2.54e-02h  1
2544r 1.5749572e-01 3.73e-01 9.99e+02  -0.4 0.00e+00    -  0.00e+00 9.80e-09R  6
2545r 1.5780766e-01 3.59e-01 9.99e+02  -6.5 3.66e+02    -  8.36e-06 3.91e-05f  1
2546r 1.6502762e-01 1.19e-01 9.99e+02  -6.5 3.56e+02    -  2.33e-04 7.57e-04f  1
2547r 1.6502762e-01 1.19e-01 9.99e+02  -0.9 0.00e+00    -  0.00e+00 1.18e-07R  4
2548r 1.6502777e-01 1.19e-01 1.18e+03  -7.0 1.45e+02    -  4.33e-05 1.39e-08f  1
2549r 1.7308756e-01 6.89e-02 1.18e+03  -2.4 9.85e+01    -  5.14e-07 1.19e-03f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
2550r 1.7389385e-01 6.37e-02 1.18e+03  -3.1 4.06e+01    -  7.80e-04 1.84e-04f  1
2551r 1.7391804e-01 6.34e-02 1.18e+03  -7.0 4.23e+01    -  7.51e-04 7.82e-06f  1
2552r 1.7707958e-01 3.80e-02 1.18e+03  -2.1 3.20e+01    -  2.08e-04 1.16e-03f  1
2553r 1.8173137e-01 1.31e-02 1.30e+03  -1.3 1.81e+01    -  1.17e-03 2.09e-03f  1
2554r 1.8441875e-01 6.78e-03 1.34e+03  -2.4 4.55e+00    -  6.32e-03 3.32e-03f  1
2555r 1.8833952e-01 2.90e-03 1.32e+03  -0.8 1.75e+00    -  3.89e-01 1.12e-02f  1
2556r 1.9307771e-01 4.81e-04 8.22e+02  -1.3 1.26e-02    -  8.62e-01 3.75e-01f  1
2557r 1.9349423e-01 3.61e-05 7.60e+01  -2.9 1.69e-03    -  9.56e-01 9.07e-01f  1
2558r 1.9341739e-01 5.85e-07 1.14e+00  -8.1 1.96e-04    -  9.84e-01 9.85e-01f  1
2559  1.9305835e-01 7.64e-06 1.61e+00 -10.6 1.72e+00    -  2.17e-01 7.91e-03h  6
