problem6


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
  19 -4.7742868e-01 2.61e-03 1.83e-02  -5.4 5.91e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 -4.7730463e-01 2.37e-03 1.54e-02  -6.3 5.62e-02    -  1.00e+00 1.00e+00h  1
  21 -4.7752203e-01 8.97e-03 1.23e-01  -5.3 1.20e-01    -  1.00e+00 9.85e-01h  1
  22 -4.7764132e-01 1.18e-03 1.69e-02  -5.9 4.06e-02    -  1.00e+00 1.00e+00h  1
  23 -4.7751365e-01 9.89e-04 4.47e-03  -6.6 3.53e-02    -  1.00e+00 1.00e+00h  1
  24 -4.7743651e-01 2.27e-05 5.53e-03  -6.6 9.79e-03    -  1.00e+00 1.00e+00h  1
  25 -4.7743025e-01 5.71e-06 2.22e-03  -7.1 3.84e-03    -  1.00e+00 1.00e+00h  1
  26 -4.7743077e-01 2.19e-06 9.70e-04  -8.5 6.00e-03    -  1.00e+00 1.00e+00h  1
  27 -4.7744126e-01 4.24e-05 6.60e-03  -8.0 3.88e-02    -  1.00e+00 1.00e+00h  1
  28 -4.7747489e-01 9.30e-04 1.95e-02  -7.7 1.34e-01    -  1.00e+00 1.00e+00h  1
  29 -4.7757233e-01 7.29e-04 2.79e+01  -7.8 8.94e-02    -  6.53e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 -4.7766434e-01 1.08e-03 1.05e-02  -8.5 1.19e-01    -  1.00e+00 1.00e+00h  1
  31 -4.7728009e-01 5.46e-05 2.43e-02  -9.1 5.85e-02    -  1.00e+00 1.00e+00H  1
  32 -4.7764707e-01 1.21e-03 3.18e+01  -9.2 9.84e-02    -  6.80e-01 1.00e+00h  1
  33 -4.7747712e-01 2.34e-04 3.08e+00 -10.8 2.08e-02    -  9.76e-01 9.99e-01h  1
  34 -4.7750230e-01 1.54e-04 1.72e+02  -8.5 1.65e-02    -  7.62e-03 1.00e+00h  1
  35 -4.7745678e-01 5.41e-07 7.25e-04  -8.7 1.33e-03    -  1.00e+00 1.00e+00h  1
  36 -4.7745713e-01 4.98e-06 1.77e-03 -10.6 5.36e-03    -  1.00e+00 1.00e+00h  1
  37 -4.7745758e-01 7.61e-06 2.20e-03 -11.0 1.22e-02    -  1.00e+00 1.00e+00h  1
  38 -4.7745879e-01 5.39e-06 3.73e-03 -11.0 1.45e-02    -  1.00e+00 1.00e+00h  1
  39 -4.7746046e-01 3.22e-05 4.14e-03 -11.0 9.49e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 -4.7746075e-01 1.36e-05 8.83e-04 -11.0 5.58e-03    -  1.00e+00 1.00e+00h  1
  41 -4.7745769e-01 9.89e-07 7.79e-04 -11.0 4.08e-03    -  1.00e+00 1.00e+00h  1
  42 -4.7745772e-01 1.76e-06 9.34e-04 -11.0 5.70e-03    -  1.00e+00 1.00e+00h  1
  43 -4.7745893e-01 1.20e-04 5.29e-03 -11.0 3.40e-02    -  1.00e+00 1.00e+00h  1
  44 -4.7746242e-01 1.26e-05 3.55e-03 -11.0 9.28e-03    -  1.00e+00 1.00e+00h  1
  45 -4.7745698e-01 7.91e-07 1.69e-03 -11.0 9.92e-03    -  1.00e+00 1.00e+00H  1
  46 -4.7745906e-01 8.64e-06 1.19e-03 -11.0 6.22e-03    -  1.00e+00 1.00e+00h  1
  47 -4.7745841e-01 2.55e-06 8.85e-04 -11.0 2.54e-03    -  1.00e+00 1.00e+00h  1
  48 -4.7745822e-01 1.97e-06 1.45e-04 -11.0 1.67e-03    -  1.00e+00 1.00e+00h  1
  49 -4.7745786e-01 2.21e-08 8.29e-05 -11.0 3.98e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 -4.7745789e-01 1.38e-06 2.64e-04 -11.0 2.70e-03    -  1.00e+00 1.00e+00h  1
  51 -4.7745852e-01 4.04e-04 3.27e-02  -9.0 6.92e-02    -  1.00e+00 6.70e-01h  1
  52 -4.7745932e-01 1.14e-04 1.95e-03  -9.1 2.94e-02    -  1.00e+00 1.00e+00h  1
  53 -4.7746559e-01 2.89e-04 8.91e-03  -9.1 2.52e-02    -  5.39e-01 1.00e+00h  1
  54 -4.7747901e-01 1.84e-04 1.11e-03  -9.1 3.25e-02    -  1.00e+00 1.00e+00h  1
  55 -4.7746224e-01 3.66e-05 3.19e-03  -9.1 9.29e-03    -  1.00e+00 1.00e+00h  1
  56 -4.7746624e-01 2.73e-05 6.27e-04  -9.1 8.85e-03    -  1.00e+00 1.00e+00h  1
  57 -4.7745802e-01 8.34e-08 1.30e-04 -11.0 7.42e-04    -  1.00e+00 1.00e+00h  1
  58 -4.7745803e-01 1.14e-07 2.48e-04 -11.0 8.92e-04    -  1.00e+00 1.00e+00h  1
  59 -4.7745803e-01 3.99e-08 1.56e-04 -11.0 3.50e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 -4.7745802e-01 1.12e-08 7.45e-05 -11.0 2.39e-04    -  1.00e+00 1.00e+00h  1
  61 -4.7745802e-01 2.26e-09 3.94e-05 -11.0 1.31e-04    -  1.00e+00 1.00e+00h  1
  62 -4.7745802e-01 5.37e-08 8.89e-05 -11.0 6.83e-04    -  1.00e+00 1.00e+00h  1
  63 -4.7745807e-01 2.43e-05 2.25e-03 -11.0 1.49e-02    -  1.00e+00 1.00e+00h  1
  64 -4.7745845e-01 3.05e-06 1.85e-03 -11.0 4.10e-03    -  1.00e+00 1.00e+00h  1
  65 -4.7745852e-01 1.64e-05 8.21e-04 -11.0 1.16e-02    -  1.00e+00 1.00e+00h  1
  66 -4.7745962e-01 9.93e-05 6.11e-03 -11.0 3.47e-02    -  1.00e+00 1.00e+00h  1
  67 -4.7747196e-01 8.75e-05 1.03e-03 -11.0 3.02e-02    -  9.13e-01 1.00e+00h  1
  68 -4.7746153e-01 6.66e-05 5.63e-03 -11.0 2.87e-02    -  1.00e+00 1.00e+00h  1
  69 -4.7746990e-01 3.71e-05 8.94e-04 -11.0 2.03e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70 -4.7746013e-01 1.54e-05 1.92e-03 -11.0 1.29e-02    -  1.00e+00 1.00e+00h  1
  71 -4.7746112e-01 1.03e-05 4.76e-04 -11.0 1.04e-02    -  1.00e+00 1.00e+00h  1
  72 -4.7745866e-01 5.37e-06 1.57e-03 -11.0 3.87e-03    -  1.00e+00 1.00e+00h  1
  73 -4.7745898e-01 3.58e-06 1.65e-04 -11.0 2.84e-03    -  1.00e+00 1.00e+00h  1
  74 -4.7745804e-01 3.24e-08 1.07e-04 -11.0 2.53e-04    -  1.00e+00 1.00e+00h  1
  75 -4.7745804e-01 6.97e-09 1.31e-05 -11.0 1.11e-04    -  1.00e+00 1.00e+00h  1
  76 -4.7745803e-01 2.47e-10 9.32e-06 -11.0 4.42e-05    -  1.00e+00 1.00e+00h  1
  77 -4.7745804e-01 3.12e-08 1.02e-04 -11.0 6.25e-04    -  1.00e+00 1.00e+00h  1
  78 -4.7745805e-01 5.45e-06 1.20e-03 -11.0 8.30e-03    -  1.00e+00 1.00e+00h  1
  79 -4.7745818e-01 6.57e-07 1.22e-03 -11.0 1.10e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 -4.7745811e-01 6.28e-07 2.35e-04 -11.0 4.02e-03    -  1.00e+00 1.00e+00h  1
  81 -4.7745816e-01 2.14e-06 1.37e-03 -11.0 7.86e-03    -  1.00e+00 1.00e+00h  1
  82 -4.7745898e-01 2.22e-06 1.66e-04 -11.0 6.76e-03    -  1.00e+00 1.00e+00h  1
  83 -4.7745805e-01 9.39e-08 3.00e-04 -11.0 1.06e-03    -  1.00e+00 1.00e+00h  1
  84 -4.7745806e-01 6.06e-08 2.81e-05 -11.0 9.20e-04    -  1.00e+00 1.00e+00h  1
  85 -4.7745804e-01 4.58e-09 6.04e-05 -11.0 2.42e-04    -  1.00e+00 1.00e+00h  1
  86 -4.7745804e-01 2.82e-09 1.06e-05 -11.0 1.17e-04    -  1.00e+00 1.00e+00h  1
  87 -4.7745804e-01 4.68e-11 5.32e-06 -11.0 1.95e-05    -  1.00e+00 1.00e+00h  1
  88 -4.7745804e-01 1.51e-09 1.05e-05 -11.0 1.06e-04    -  1.00e+00 1.00e+00h  1
  89 -4.7745804e-01 8.07e-07 2.60e-04 -11.0 2.38e-03    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 -4.7745806e-01 8.67e-08 1.53e-04 -11.0 8.45e-04    -  1.00e+00 1.00e+00h  1
  91 -4.7745806e-01 4.26e-07 1.56e-04 -11.0 1.58e-03    -  1.00e+00 1.00e+00h  1
  92 -4.7745806e-01 1.11e-07 2.76e-04 -11.0 4.85e-04    -  1.00e+00 1.00e+00h  1
  93 -4.7745807e-01 3.65e-07 6.10e-05 -11.0 9.46e-04    -  1.00e+00 1.00e+00h  1
  94 -4.7745804e-01 3.46e-09 5.95e-05 -11.0 1.62e-04    -  1.00e+00 1.00e+00h  1
  95 -4.7745804e-01 2.12e-09 5.41e-06 -11.0 9.17e-05    -  1.00e+00 1.00e+00h  1
  96 -4.7745804e-01 3.07e-11 3.00e-06 -11.0 8.37e-06    -  1.00e+00 1.00e+00h  1
  97 -4.7745804e-01 3.13e-11 1.82e-06 -11.0 1.15e-05    -  1.00e+00 1.00e+00h  1
  98 -4.7745804e-01 1.91e-09 1.73e-05 -11.0 1.16e-04    -  1.00e+00 1.00e+00h  1
  99 -4.7745804e-01 4.58e-10 1.74e-05 -11.0 3.60e-05    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100 -4.7745804e-01 2.32e-10 1.35e-05 -11.0 3.62e-05    -  1.00e+00 1.00e+00h  1
 101 -4.7745804e-01 5.30e-11 4.26e-06 -11.0 1.82e-05    -  1.00e+00 1.00e+00h  1
 102 -4.7745804e-01 3.22e-11 2.56e-06 -11.0 1.75e-05    -  1.00e+00 1.00e+00h  1
 103 -4.7745804e-01 2.50e-11 4.39e-06 -11.0 1.37e-05    -  1.00e+00 1.00e+00h  1
 104 -4.7745804e-01 1.06e-11 1.82e-06 -11.0 4.43e-06    -  1.00e+00 1.00e+00h  1
 105 -4.7745804e-01 6.87e-12 1.21e-06 -11.0 1.36e-05    -  1.00e+00 1.00e+00h  1
 106 -4.7745804e-01 1.91e-09 2.65e-05 -11.0 1.98e-04    -  1.00e+00 1.00e+00h  1
 107 -4.7745804e-01 1.91e-07 2.93e-04 -11.0 1.88e-03    -  1.00e+00 1.00e+00h  1
 108 -4.7745804e-01 1.29e-07 6.25e-05 -11.0 1.54e-03    -  1.00e+00 1.00e+00h  1
 109 -4.7745807e-01 6.19e-06 1.55e-03 -11.0 1.04e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 -4.7745847e-01 4.70e-06 2.75e-04 -11.0 8.78e-03    -  1.00e+00 1.00e+00h  1
 111 -4.7745851e-01 2.64e-05 3.67e-03 -11.0 2.53e-02    -  1.00e+00 1.00e+00h  1
 112 -4.7746105e-01 2.33e-05 6.41e-04 -11.0 2.47e-02    -  1.00e+00 1.00e+00h  1
 113 -4.7746454e-01 2.18e-04 1.04e-02 -11.0 5.89e-02    -  1.00e+00 1.00e+00h  1
 114 -4.7750198e-01 2.07e-04 6.95e-04 -11.0 5.96e-02    -  1.00e+00 1.00e+00h  1
 115 -4.7745936e-01 1.05e-05 3.74e-03 -11.0 6.07e-03    -  1.00e+00 1.00e+00h  1
 116 -4.7746127e-01 7.65e-06 1.40e-04 -11.0 5.14e-03    -  1.00e+00 1.00e+00h  1
 117 -4.7745804e-01 2.21e-08 8.55e-05 -11.0 2.31e-04    -  1.00e+00 1.00e+00h  1
 118 -4.7745804e-01 8.96e-09 9.43e-05 -11.0 1.94e-04    -  1.00e+00 1.00e+00h  1
 119 -4.7745804e-01 3.21e-09 6.18e-05 -11.0 1.72e-04    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 -4.7745804e-01 8.97e-10 1.93e-05 -11.0 5.72e-05    -  1.00e+00 1.00e+00h  1
 121 -4.7745804e-01 8.61e-11 7.24e-06 -11.0 1.22e-05    -  1.00e+00 1.00e+00h  1
 122 -4.7745804e-01 4.82e-12 1.19e-06 -11.0 2.86e-06    -  1.00e+00 1.00e+00h  1
 123 -4.7745804e-01 1.62e-12 4.19e-07 -11.0 1.68e-06    -  1.00e+00 1.00e+00h  1
 124 -4.7745804e-01 7.18e-11 2.90e-06 -11.0 1.68e-05    -  1.00e+00 1.00e+00h  1
 125 -4.7745804e-01 2.03e-10 4.63e-06 -11.0 3.56e-05    -  1.00e+00 1.00e+00h  1
 126 -4.7745804e-01 1.99e-10 6.19e-06 -11.0 3.08e-05    -  1.00e+00 1.00e+00h  1
 127 -4.7745804e-01 5.62e-11 2.45e-06 -11.0 1.42e-05    -  1.00e+00 1.00e+00h  1
 128 -4.7745804e-01 4.80e-11 1.74e-06 -11.0 1.72e-05    -  1.00e+00 1.00e+00h  1
 129 -4.7745804e-01 3.43e-10 4.88e-06 -11.0 4.80e-05    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 -4.7745804e-01 1.94e-08 3.87e-05 -11.0 3.29e-04    -  1.00e+00 1.00e+00h  1
 131 -4.7745804e-01 1.38e-09 3.85e-05 -11.0 5.54e-05    -  1.00e+00 1.00e+00h  1
 132 -4.7745804e-01 1.94e-08 8.33e-06 -11.0 3.00e-04    -  1.00e+00 1.00e+00h  1
 133 -4.7745804e-01 1.02e-08 1.60e-05 -11.0 6.50e-05    -  1.00e+00 5.00e-01h  2
 134 -4.7745804e-01 2.93e-10 1.06e-06 -11.0 2.84e-05    -  1.00e+00 1.00e+00h  1
 135 -4.7745804e-01 1.35e-12 3.24e-07 -11.0 2.86e-06    -  1.00e+00 1.00e+00h  1
 136 -4.7745804e-01 7.51e-15 5.32e-07 -11.0 3.06e-06    -  1.00e+00 1.00e+00H  1
 137 -4.7745804e-01 4.97e-13 7.69e-07 -11.0 1.70e-06    -  1.00e+00 1.00e+00h  1
 138 -4.7745804e-01 8.22e-13 1.19e-07 -11.0 2.32e-06    -  1.00e+00 1.00e+00h  1
 139 -4.7745804e-01 8.13e-14 1.56e-07 -11.0 5.68e-07    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140 -4.7745804e-01 1.07e-14 1.03e-06 -11.0 6.70e-06    -  1.00e+00 1.00e+00H  1
 141 -4.7745804e-01 3.23e-09 3.32e-05 -11.0 2.32e-04    -  1.00e+00 1.00e+00h  1
 142 -4.7745804e-01 2.47e-09 8.38e-06 -11.0 1.69e-04    -  1.00e+00 1.00e+00h  1
 143 -4.7745804e-01 1.14e-07 1.64e-04 -11.0 1.15e-03    -  1.00e+00 1.00e+00h  1
 144 -4.7745805e-01 8.67e-08 2.46e-05 -11.0 9.93e-04    -  1.00e+00 1.00e+00h  1
 145 -4.7745802e-01 3.27e-11 2.39e-04 -11.0 5.69e-04    -  1.00e+00 1.00e+00H  1
 146 -4.7745806e-01 6.46e-08 2.20e-05 -11.0 3.84e-04    -  1.00e+00 1.00e+00h  1
 147 -4.7745804e-01 1.73e-10 1.39e-05 -11.0 4.83e-05    -  1.00e+00 1.00e+00h  1
 148 -4.7745804e-01 9.37e-11 7.15e-06 -11.0 1.37e-05    -  1.00e+00 1.00e+00h  1
 149 -4.7745804e-01 2.06e-11 4.10e-06 -11.0 8.06e-06    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150 -4.7745804e-01 4.42e-12 1.29e-06 -11.0 3.31e-06    -  1.00e+00 1.00e+00h  1
 151 -4.7745804e-01 3.31e-13 3.16e-07 -11.0 7.69e-07    -  1.00e+00 1.00e+00h  1
 152 -4.7745804e-01 2.76e-14 1.21e-07 -11.0 2.63e-07    -  1.00e+00 1.00e+00h  1
 153 -4.7745804e-01 1.07e-13 2.07e-07 -11.0 8.01e-07    -  1.00e+00 1.00e+00h  1
 154 -4.7745804e-01 8.63e-14 1.64e-07 -11.0 7.53e-07    -  1.00e+00 1.00e+00h  1
 155 -4.7745804e-01 1.03e-13 1.75e-07 -11.0 6.93e-07    -  1.00e+00 1.00e+00h  1
 156 -4.7745804e-01 9.61e-14 1.85e-07 -11.0 7.83e-07    -  1.00e+00 1.00e+00h  1
 157 -4.7745804e-01 4.42e-15 2.32e-07 -11.0 2.07e-06    -  1.00e+00 1.00e+00H  1
 158 -4.7745804e-01 4.59e-15 4.54e-07 -11.0 2.43e-06    -  1.00e+00 1.00e+00H  1
 159 -4.7745804e-01 1.80e-13 2.45e-07 -11.0 6.51e-07    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160 -4.7745804e-01 9.15e-14 1.61e-07 -11.0 4.66e-07    -  1.00e+00 1.00e+00h  1
 161 -4.7745804e-01 3.08e-14 3.38e-08 -11.0 4.22e-07    -  1.00e+00 1.00e+00h  1
 162 -4.7745804e-01 8.72e-14 7.18e-08 -11.0 6.99e-07    -  1.00e+00 1.00e+00h  1
 163 -4.7745804e-01 3.28e-14 1.60e-07 -11.0 7.36e-07    -  1.00e+00 1.00e+00h  1
 164 -4.7745804e-01 4.92e-14 1.79e-07 -11.0 5.18e-07    -  1.00e+00 1.00e+00h  1
 165 -4.7745804e-01 1.73e-14 4.17e-08 -11.0 3.39e-07    -  1.00e+00 1.00e+00h  1

Number of Iterations....: 165

                                   (scaled)                 (unscaled)
Objective...............:  -4.7745803858531044e-01   -4.7745803858531044e-01
Dual infeasibility......:   4.1681212294450314e-08    4.1681212294450314e-08
Constraint violation....:   1.7257029139017277e-14    1.7257029139017277e-14
Complementarity.........:   1.0000000000000003e-11    1.0000000000000003e-11
Overall NLP error.......:   4.1681212294450314e-08    4.1681212294450314e-08


Number of objective function evaluations             = 175
Number of objective gradient evaluations             = 166
Number of equality constraint evaluations            = 175
Number of inequality constraint evaluations          = 175
Number of equality constraint Jacobian evaluations   = 166
Number of inequality constraint Jacobian evaluations = 1
Number of Lagrangian Hessian evaluations             = 0
Total CPU secs in IPOPT (w/o function evaluations)   =      2.590
Total CPU secs in NLP function evaluations           =      2.768

EXIT: Solved To Acceptable Level.

*** IPOPT DONE ***

optimout = 

  <a href="matlab:helpPopup struct" style="font-weight:bold">struct</a> with fields:

        nlpx: [180×1 double]
        fval: -0.4775
    exitflag: 1
      output: [1×1 struct]
      lambda: [1×1 struct]
        grad: [180×1 double]
     hessian: []
           t: [48×1 double]
           u: [48×1 double]
           p: []


optimparam = 

  <a href="matlab:helpPopup struct" style="font-weight:bold">struct</a> with fields:

     optvar: 3
    objtype: []
      ncolx: 5
      ncolu: 2
         li: [12×1 double]
         tf: 12
         ui: [0.5000 0.5000 0.5000 0.5000 0.5000 0.5000 0.5000 0.5000 0.5000 0.5000 0.5000 0.5000]
        par: []
        bdu: [0 1]
        bdx: [2×2 double]
        bdp: []
     objfun: @objfun
     confun: []
    process: @process
    options: [1×1 struct]
        bdt: [1.0000e-03 12]
         ni: 12
         nu: 1
         nx: 2
         np: 0
        tau: [7×1 double]
        lfx: [7×6 double]
       dlfx: [7×6 double]
        lfu: [7×2 double]
          M: [2×2 double]
     dt_col: 12
     du_col: 24
     dx_col: 144
     dp_col: 0

diary off
