problem1a
*********** generating gradients please wait ***********


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
  615       13125    7.615971e-01     9.598e-08     1.977e-02     4.127e-04     6.329e-04  
  616       13139    7.615971e-01     9.622e-08     1.977e-02     4.109e-04     5.208e-04  
  617       13153    7.615971e-01     9.645e-08     1.977e-02     4.091e-04     4.092e-04  
  618       13167    7.615971e-01     9.665e-08     1.977e-02     4.072e-04     2.981e-04  
  619       13181    7.615971e-01     9.683e-08     1.977e-02     4.053e-04     1.875e-04  
  620       13195    7.615971e-01     9.699e-08     1.977e-02     4.034e-04     7.740e-05  
  621       13209    7.615971e-01     9.713e-08     1.977e-02     4.015e-04     6.789e-05  
  622       13223    7.615971e-01     9.725e-08     1.977e-02     3.996e-04     1.412e-04  
  623       13237    7.615971e-01     9.734e-08     1.977e-02     3.976e-04     2.497e-04  
  624       13251    7.615971e-01     9.742e-08     1.977e-02     3.956e-04     3.576e-04  
  625       13265    7.615971e-01     9.747e-08     1.977e-02     3.936e-04     4.650e-04  
  626       13279    7.615971e-01     9.750e-08     1.977e-02     3.915e-04     5.718e-04  
  627       13293    7.615971e-01     9.751e-08     1.977e-02     3.894e-04     6.781e-04  
  628       13307    7.615971e-01     9.749e-08     1.977e-02     3.874e-04     7.838e-04  
  629       13321    7.615971e-01     9.746e-08     1.977e-02     3.853e-04     8.011e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  630       13335    7.615971e-01     9.740e-08     1.977e-02     3.831e-04     6.965e-04  
  631       13349    7.615971e-01     9.732e-08     1.977e-02     3.810e-04     5.925e-04  
  632       13363    7.615971e-01     9.723e-08     1.977e-02     3.789e-04     4.891e-04  
  633       13377    7.615971e-01     9.711e-08     1.977e-02     3.767e-04     3.863e-04  
  634       13391    7.615971e-01     9.697e-08     1.977e-02     3.745e-04     2.841e-04  
  635       13405    7.615971e-01     9.681e-08     1.977e-02     3.723e-04     1.825e-04  
  636       13419    7.615971e-01     9.663e-08     1.977e-02     3.701e-04     8.470e-05  
  637       13433    7.615971e-01     9.643e-08     1.977e-02     3.679e-04     5.114e-05  
  638       13447    7.615971e-01     9.621e-08     1.977e-02     3.656e-04     1.188e-04  
  639       13461    7.615971e-01     9.598e-08     1.977e-02     3.634e-04     2.180e-04  
  640       13475    7.615971e-01     9.572e-08     1.977e-02     3.611e-04     3.165e-04  
  641       13489    7.615971e-01     9.544e-08     1.977e-02     3.589e-04     4.145e-04  
  642       13503    7.615971e-01     9.515e-08     1.977e-02     3.566e-04     5.118e-04  
  643       13517    7.615971e-01     9.484e-08     1.977e-02     3.543e-04     6.086e-04  
  644       13531    7.615971e-01     9.451e-08     1.977e-02     3.520e-04     7.047e-04  
  645       13545    7.615971e-01     9.417e-08     1.977e-02     3.497e-04     8.001e-04  
  646       13559    7.615971e-01     9.381e-08     1.977e-02     3.474e-04     8.410e-04  
  647       13573    7.615971e-01     9.343e-08     1.977e-02     3.451e-04     7.468e-04  
  648       13587    7.615971e-01     9.303e-08     1.977e-02     3.427e-04     6.532e-04  
  649       13601    7.615971e-01     9.262e-08     1.977e-02     3.404e-04     5.603e-04  
  650       13615    7.615971e-01     9.220e-08     1.977e-02     3.381e-04     4.680e-04  
  651       13629    7.615971e-01     9.176e-08     1.977e-02     3.357e-04     3.763e-04  
  652       13643    7.615971e-01     9.130e-08     1.977e-02     3.334e-04     2.853e-04  
  653       13657    7.615971e-01     9.083e-08     1.977e-02     3.310e-04     2.048e-04  
  654       13671    7.615971e-01     9.035e-08     1.977e-02     3.287e-04     1.602e-04  
  655       13685    7.615971e-01     8.985e-08     1.977e-02     3.263e-04     1.159e-04  
  656       13699    7.615971e-01     8.934e-08     1.977e-02     3.240e-04     1.410e-04  
  657       13713    7.615971e-01     8.882e-08     1.977e-02     3.216e-04     1.850e-04  
  658       13727    7.615971e-01     8.829e-08     1.977e-02     3.193e-04     2.474e-04  
  659       13741    7.615971e-01     8.774e-08     1.977e-02     3.169e-04     3.339e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  660       13755    7.615971e-01     8.718e-08     1.977e-02     3.145e-04     4.198e-04  
  661       13769    7.615971e-01     8.662e-08     1.977e-02     3.122e-04     5.050e-04  
  662       13783    7.615971e-01     8.604e-08     1.977e-02     3.098e-04     5.896e-04  
  663       13797    7.615971e-01     8.545e-08     1.977e-02     3.074e-04     6.735e-04  
  664       13811    7.615971e-01     8.485e-08     1.977e-02     3.051e-04     7.568e-04  
  665       13825    7.615971e-01     8.424e-08     1.977e-02     3.027e-04     8.395e-04  
  666       13839    7.615971e-01     8.363e-08     1.977e-02     3.003e-04     8.605e-04  
  667       13853    7.615971e-01     8.300e-08     1.977e-02     2.980e-04     7.791e-04  
  668       13867    7.615971e-01     8.237e-08     1.977e-02     2.956e-04     6.984e-04  
  669       13881    7.615971e-01     8.172e-08     1.977e-02     2.933e-04     6.183e-04  
  670       13895    7.615971e-01     8.108e-08     1.977e-02     2.909e-04     5.389e-04  
  671       13909    7.615971e-01     8.042e-08     1.977e-02     2.885e-04     4.601e-04  
  672       13923    7.615971e-01     7.976e-08     1.977e-02     2.862e-04     3.820e-04  
  673       13937    7.615971e-01     7.909e-08     1.977e-02     2.838e-04     3.113e-04  
  674       13951    7.615971e-01     7.841e-08     1.977e-02     2.815e-04     2.733e-04  
  675       13965    7.615971e-01     7.773e-08     1.977e-02     2.792e-04     2.357e-04  
  676       13979    7.615971e-01     7.705e-08     1.977e-02     2.768e-04     1.983e-04  
  677       13992    7.615971e-01     7.724e-08     2.825e-02     3.877e-04     1.722e-04  
  678       14005    7.615971e-01     7.711e-08     2.825e-02     3.718e-04     2.234e-04  
  679       14018    7.615971e-01     7.693e-08     2.825e-02     3.683e-04     2.741e-04  
  680       14031    7.615971e-01     7.669e-08     2.825e-02     3.636e-04     3.315e-04  
  681       14044    7.615971e-01     7.640e-08     2.825e-02     3.591e-04     4.296e-04  
  682       14057    7.615971e-01     7.605e-08     2.825e-02     3.546e-04     5.264e-04  
  683       14070    7.615971e-01     7.564e-08     2.825e-02     3.501e-04     6.221e-04  
  684       14083    7.615971e-01     7.520e-08     2.825e-02     3.457e-04     7.165e-04  
  685       14096    7.615971e-01     7.470e-08     2.825e-02     3.413e-04     8.097e-04  
  686       14109    7.615971e-01     7.417e-08     2.825e-02     3.370e-04     8.678e-04  
  687       14122    7.615971e-01     7.359e-08     2.825e-02     3.326e-04     7.769e-04  
  688       14135    7.615971e-01     7.298e-08     2.825e-02     3.283e-04     6.873e-04  
  689       14148    7.615971e-01     7.234e-08     2.825e-02     3.241e-04     5.988e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  690       14161    7.615971e-01     7.166e-08     2.825e-02     3.198e-04     5.114e-04  
  691       14174    7.615971e-01     7.095e-08     2.825e-02     3.156e-04     4.252e-04  
  692       14187    7.615971e-01     7.022e-08     2.825e-02     3.114e-04     3.701e-04  
  693       14200    7.615971e-01     6.946e-08     2.825e-02     3.073e-04     3.289e-04  
  694       14213    7.615971e-01     6.868e-08     2.825e-02     3.032e-04     2.883e-04  
  695       14226    7.615971e-01     6.788e-08     2.825e-02     2.991e-04     2.482e-04  
  696       14239    7.615971e-01     6.707e-08     2.825e-02     2.950e-04     2.086e-04  
  697       14252    7.615971e-01     6.623e-08     2.825e-02     2.910e-04     2.332e-04  
  698       14265    7.615971e-01     6.538e-08     2.825e-02     2.870e-04     2.729e-04  
  699       14278    7.615971e-01     6.451e-08     2.825e-02     2.831e-04     3.121e-04  
  700       14290    7.615971e-01     6.461e-08     4.035e-02     3.937e-04     3.666e-04  
  701       14302    7.615971e-01     6.426e-08     4.035e-02     3.736e-04     4.335e-04  
  702       14314    7.615971e-01     6.382e-08     4.035e-02     3.675e-04     5.339e-04  
  703       14326    7.615971e-01     6.328e-08     4.035e-02     3.600e-04     6.322e-04  
  704       14338    7.615971e-01     6.265e-08     4.035e-02     3.528e-04     7.285e-04  
  705       14350    7.615971e-01     6.194e-08     4.035e-02     3.457e-04     8.230e-04  
  706       14362    7.615971e-01     6.116e-08     4.035e-02     3.387e-04     8.546e-04  
  707       14374    7.615971e-01     6.032e-08     4.035e-02     3.318e-04     7.640e-04  
  708       14386    7.615971e-01     5.941e-08     4.035e-02     3.250e-04     6.752e-04  
  709       14398    7.615971e-01     5.846e-08     4.035e-02     3.183e-04     5.883e-04  
  710       14410    7.615971e-01     5.747e-08     4.035e-02     3.117e-04     5.032e-04  
  711       14422    7.615971e-01     5.643e-08     4.035e-02     3.052e-04     4.420e-04  
  712       14434    7.615971e-01     5.536e-08     4.035e-02     2.988e-04     4.021e-04  
  713       14446    7.615971e-01     5.427e-08     4.035e-02     2.924e-04     3.631e-04  
  714       14457    7.615971e-01     5.422e-08     5.765e-02     4.031e-04     3.094e-04  
  715       14468    7.615971e-01     5.355e-08     5.765e-02     3.773e-04     2.591e-04  
  716       14479    7.615971e-01     5.275e-08     5.765e-02     3.675e-04     2.599e-04  
  717       14490    7.615971e-01     5.180e-08     5.765e-02     3.562e-04     3.095e-04  
  718       14501    7.615971e-01     5.073e-08     5.765e-02     3.453e-04     3.575e-04  
  719       14512    7.615971e-01     4.956e-08     5.765e-02     3.347e-04     4.040e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  720       14523    7.615971e-01     4.831e-08     5.765e-02     3.243e-04     4.492e-04  
  721       14534    7.615971e-01     4.699e-08     5.765e-02     3.141e-04     5.124e-04  
  722       14544    7.615971e-01     4.697e-08     8.235e-02     4.277e-04     6.292e-04  
  723       14554    7.615971e-01     4.598e-08     8.235e-02     3.930e-04     7.365e-04  
  724       14564    7.615971e-01     4.478e-08     8.235e-02     3.775e-04     8.131e-04  
  725       14574    7.615971e-01     4.335e-08     8.235e-02     3.604e-04     7.147e-04  
  726       14584    7.615971e-01     4.176e-08     8.235e-02     3.440e-04     6.208e-04  
  727       14594    7.615971e-01     4.005e-08     8.235e-02     3.282e-04     5.312e-04  
  728       14603    7.615971e-01     3.968e-08     1.176e-01     4.395e-04     4.619e-04  
  729       14612    7.615971e-01     3.802e-08     1.176e-01     3.936e-04     4.097e-04  
  730       14621    7.615971e-01     3.608e-08     1.176e-01     3.701e-04     3.605e-04  
  731       14629    7.615971e-01     3.598e-08     1.681e-01     4.840e-04     2.964e-04  
  732       14637    7.615971e-01     3.361e-08     1.681e-01     4.179e-04     2.788e-04  
  733       14645    7.615971e-01     3.081e-08     1.681e-01     3.819e-04     3.321e-04  
  734       14652    7.615971e-01     2.952e-08     2.401e-01     4.829e-04     3.995e-04  
  735       14658    7.615971e-01     2.858e-08     3.430e-01     5.521e-04     4.766e-04  
  736       14663    7.615971e-01     2.597e-08     4.900e-01     5.911e-04     5.919e-04  
  737       14665    7.615971e-01     1.480e-07     1.000e+00     8.713e-04     6.745e-04  
  738       14667    7.615971e-01     6.604e-09     1.000e+00     1.838e-04     6.243e-04  
  739       14669    7.615971e-01     3.233e-09     1.000e+00     1.289e-04     5.891e-04  
  740       14671    7.615971e-01     2.291e-09     1.000e+00     1.085e-04     5.595e-04  
  741       14673    7.615971e-01     3.857e-09     1.000e+00     1.407e-04     5.318e-04  
  742       14675    7.615971e-01     1.171e-08     1.000e+00     2.451e-04     4.992e-04  
  743       14677    7.615971e-01     2.916e-08     1.000e+00     3.868e-04     4.477e-04  
  744       14679    7.615971e-01     7.772e-08     1.000e+00     6.315e-04     3.635e-04  
  745       14681    7.615971e-01     1.885e-07     1.000e+00     9.839e-04     3.167e-04  
  746       14683    7.615971e-01     3.907e-07     1.000e+00     1.419e-03     2.953e-04  
  747       14685    7.615971e-01     6.794e-07     1.000e+00     1.877e-03     2.411e-04  
  748       14687    7.615971e-01     1.387e-06     1.000e+00     2.701e-03     2.397e-04  
  749       14689    7.615971e-01     1.149e-06     1.000e+00     2.501e-03     3.023e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  750       14691    7.615970e-01     6.203e-06     1.000e+00     5.882e-03     8.073e-04  
  751       14693    7.615970e-01     6.823e-08     1.000e+00     5.533e-04     6.459e-04  
  752       14695    7.615970e-01     1.102e-06     1.000e+00     2.631e-03     4.767e-04  
  753       14697    7.615970e-01     5.963e-06     1.000e+00     6.309e-03     1.198e-03  
  754       14699    7.615970e-01     2.605e-07     1.000e+00     1.453e-03     9.676e-04  
  755       14701    7.615970e-01     2.592e-06     1.000e+00     4.947e-03     4.296e-04  
  756       14703    7.615970e-01     1.233e-06     1.000e+00     3.029e-03     1.291e-03  
  757       14705    7.615970e-01     1.484e-06     1.000e+00     3.213e-03     8.832e-04  
  758       14707    7.615969e-01     1.269e-05     1.000e+00     9.126e-03     1.037e-03  
  759       14709    7.615969e-01     8.354e-07     1.000e+00     2.358e-03     1.401e-03  
  760       14711    7.615969e-01     5.727e-06     1.000e+00     5.819e-03     8.192e-04  
  761       14713    7.615967e-01     4.587e-05     1.000e+00     1.623e-02     2.707e-03  
  762       14715    7.615966e-01     1.254e-05     1.000e+00     9.292e-03     2.595e-03  
  763       14717    7.615965e-01     3.434e-05     1.000e+00     1.443e-02     3.338e-03  
  764       14719    7.615965e-01     4.643e-06     1.000e+00     5.636e-03     1.103e-03  
  765       14721    7.615965e-01     2.593e-06     1.000e+00     4.038e-03     5.007e-04  
  766       14723    7.615964e-01     1.006e-05     1.000e+00     8.056e-03     1.454e-03  
  767       14725    7.615964e-01     2.038e-05     1.000e+00     1.082e-02     2.524e-03  
  768       14727    7.615963e-01     7.093e-05     1.000e+00     1.946e-02     4.669e-03  
  769       14729    7.615963e-01     7.314e-05     1.000e+00     1.887e-02     4.887e-03  
  770       14731    7.615963e-01     1.619e-05     1.000e+00     8.550e-03     6.235e-03  
  771       14733    7.615963e-01     4.720e-06     1.000e+00     4.699e-03     3.195e-03  
  772       14735    7.615962e-01     8.442e-07     1.000e+00     1.981e-03     3.610e-03  
  773       14737    7.615962e-01     2.907e-06     1.000e+00     3.781e-03     2.096e-03  
  774       14739    7.615962e-01     7.198e-09     1.000e+00     2.009e-04     2.716e-04  
  775       14750    7.615962e-01     6.979e-09     4.035e-02     3.927e-05     2.680e-04  
  776       14759    7.615962e-01     6.558e-09     8.235e-02     6.432e-05     2.561e-04  
  777       14772    7.615962e-01     6.465e-09     1.977e-02     2.706e-05     2.543e-04  
  778       14781    7.615962e-01     6.109e-09     8.235e-02     6.633e-05     2.414e-04  
  779       14793    7.615962e-01     6.051e-09     2.825e-02     3.526e-05     2.387e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  780       14803    7.615962e-01     5.887e-09     5.765e-02     4.772e-05     2.312e-04  
  781       14816    7.615962e-01     5.815e-09     1.977e-02     2.210e-05     2.294e-04  
  782       14828    7.615962e-01     5.703e-09     2.825e-02     2.471e-05     2.264e-04  
  783       14841    7.615962e-01     5.630e-09     1.977e-02     2.093e-05     2.249e-04  
  784       14853    7.615962e-01     5.530e-09     2.825e-02     2.615e-05     2.225e-04  
  785       14866    7.615962e-01     5.459e-09     1.977e-02     2.035e-05     2.211e-04  
  786       14878    7.615962e-01     5.370e-09     2.825e-02     2.715e-05     2.192e-04  
  787       14891    7.615962e-01     5.301e-09     1.977e-02     2.016e-05     2.181e-04  
  788       14903    7.615962e-01     5.222e-09     2.825e-02     2.789e-05     2.167e-04  
  789       14916    7.615962e-01     5.157e-09     1.977e-02     2.019e-05     2.159e-04  
  790       14928    7.615962e-01     5.086e-09     2.825e-02     2.852e-05     2.149e-04  
  791       14941    7.615962e-01     5.024e-09     1.977e-02     2.037e-05     2.144e-04  
  792       14954    7.615962e-01     4.964e-09     1.977e-02     2.038e-05     2.140e-04  
  793       14967    7.615962e-01     4.907e-09     1.977e-02     2.083e-05     2.138e-04  
  794       14980    7.615962e-01     4.851e-09     1.977e-02     2.097e-05     2.137e-04  
  795       14993    7.615962e-01     4.799e-09     1.977e-02     2.136e-05     2.138e-04  
  796       15006    7.615962e-01     4.749e-09     1.977e-02     2.157e-05     2.139e-04  
  797       15019    7.615962e-01     4.702e-09     1.977e-02     2.193e-05     2.143e-04  
  798       15032    7.615962e-01     4.657e-09     1.977e-02     2.220e-05     2.148e-04  
  799       15045    7.615962e-01     4.615e-09     1.977e-02     2.256e-05     2.154e-04  
  800       15058    7.615962e-01     4.576e-09     1.977e-02     2.286e-05     2.162e-04  
  801       15071    7.615962e-01     4.539e-09     1.977e-02     2.322e-05     2.171e-04  
  802       15075    7.615962e-01     9.558e-10     7.000e-01     8.283e-04     2.514e-04  
  803       15082    7.615962e-01     7.785e-10     1.681e-01     6.845e-05     2.556e-04  
  804       15094    7.615962e-01     7.665e-10     2.825e-02     1.331e-05     2.570e-04  
  805       15098    7.615962e-01     2.812e-10     7.000e-01     4.252e-04     3.091e-04  
  806       15101    7.615962e-01     2.157e-10     1.000e+00     3.405e-04     3.605e-04  
  807       15104    7.615962e-01     4.079e-10     1.000e+00     3.661e-04     4.637e-04  
  808       15108    7.615962e-01     2.118e-09     7.000e-01     5.215e-04     6.558e-04  
  809       15113    7.615962e-01     9.828e-09     4.900e-01     7.102e-04     8.922e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  810       15120    7.615962e-01     1.844e-08     2.401e-01     6.495e-04     1.072e-03  
  811       15129    7.615962e-01     2.988e-08     1.176e-01     6.134e-04     1.193e-03  
  812       15140    7.615962e-01     4.093e-08     5.765e-02     5.434e-04     1.238e-03  
  813       15152    7.615962e-01     2.771e-08     2.825e-02     4.970e-04     1.356e-03  
  814       15170    7.615962e-01     3.037e-08     3.323e-03     1.141e-04     1.375e-03  
  815       15190    7.615962e-01     3.453e-08     1.628e-03     1.413e-04     1.405e-03  
  816       15214    7.615962e-01     3.740e-08     3.910e-04     1.173e-04     1.428e-03  
  817       15240    7.615962e-01     4.156e-08     1.916e-04     1.422e-04     1.457e-03  
  818       15266    7.615962e-01     4.573e-08     1.916e-04     1.438e-04     1.483e-03  
  819       15291    7.615962e-01     5.422e-08     2.737e-04     2.077e-04     1.517e-03  
  820       15316    7.615962e-01     6.270e-08     2.737e-04     2.097e-04     1.534e-03  
  821       15339    7.615962e-01     6.958e-08     5.585e-04     1.900e-04     1.494e-03  
  822       15359    7.615962e-01     7.559e-08     1.628e-03     1.797e-04     1.320e-03  
  823       15377    7.615962e-01     8.377e-08     3.323e-03     2.114e-04     9.712e-04  
  824       15396    7.615962e-01     9.037e-08     2.326e-03     1.893e-04     8.302e-04  
  825       15417    7.615962e-01     9.733e-08     1.140e-03     1.921e-04     7.884e-04  
  826       15439    7.615962e-01     1.048e-07     7.979e-04     1.974e-04     7.544e-04  
  827       15461    7.615962e-01     1.094e-07     7.979e-04     1.547e-04     7.768e-04  
  828       15482    7.615962e-01     1.158e-07     1.140e-03     1.815e-04     8.673e-04  
  829       15502    7.615962e-01     1.215e-07     1.628e-03     1.705e-04     9.997e-04  
  830       15523    7.615962e-01     1.277e-07     1.140e-03     1.760e-04     1.059e-03  
  831       15546    7.615962e-01     1.338e-07     5.585e-04     1.727e-04     1.058e-03  
  832       15569    7.615962e-01     1.395e-07     5.585e-04     1.668e-04     1.056e-03  
  833       15591    7.615962e-01     1.469e-07     7.979e-04     1.901e-04     1.056e-03  
  834       15613    7.615962e-01     1.510e-07     7.979e-04     1.420e-04     1.055e-03  
  835       15634    7.615962e-01     1.577e-07     1.140e-03     1.802e-04     1.056e-03  
  836       15655    7.615962e-01     1.618e-07     1.140e-03     1.428e-04     1.057e-03  
  837       15675    7.615962e-01     1.687e-07     1.628e-03     1.838e-04     1.058e-03  
  838       15695    7.615962e-01     1.734e-07     1.628e-03     1.532e-04     1.059e-03  
  839       15715    7.615962e-01     1.773e-07     1.628e-03     1.397e-04     1.062e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  840       15734    7.615962e-01     1.840e-07     2.326e-03     1.840e-04     1.095e-03  
  841       15753    7.615962e-01     1.892e-07     2.326e-03     1.615e-04     1.125e-03  
  842       15772    7.615962e-01     1.935e-07     2.326e-03     1.499e-04     1.152e-03  
  843       15791    7.615962e-01     1.972e-07     2.326e-03     1.404e-04     1.178e-03  
  844       15810    7.615962e-01     2.005e-07     2.326e-03     1.328e-04     1.203e-03  
  845       15828    7.615962e-01     2.068e-07     3.323e-03     1.809e-04     1.235e-03  
  846       15846    7.615962e-01     2.120e-07     3.323e-03     1.660e-04     1.265e-03  
  847       15864    7.615962e-01     2.166e-07     3.323e-03     1.574e-04     1.292e-03  
  848       15882    7.615962e-01     2.207e-07     3.323e-03     1.500e-04     1.318e-03  
  849       15900    7.615962e-01     2.243e-07     3.323e-03     1.438e-04     1.343e-03  
  850       15918    7.615962e-01     2.277e-07     3.323e-03     1.385e-04     1.366e-03  
  851       15935    7.615962e-01     2.344e-07     4.748e-03     1.913e-04     1.398e-03  
  852       15952    7.615962e-01     2.401e-07     4.748e-03     1.793e-04     1.427e-03  
  853       15969    7.615962e-01     2.453e-07     4.748e-03     1.719e-04     1.454e-03  
  854       15986    7.615962e-01     2.499e-07     4.748e-03     1.654e-04     1.479e-03  
  855       16003    7.615962e-01     2.542e-07     4.748e-03     1.597e-04     1.504e-03  
  856       16020    7.615962e-01     2.581e-07     4.748e-03     1.547e-04     1.527e-03  
  857       16037    7.615962e-01     2.617e-07     4.748e-03     1.503e-04     1.548e-03  
  858       16054    7.615962e-01     2.650e-07     4.748e-03     1.463e-04     1.569e-03  
  859       16071    7.615962e-01     2.680e-07     4.748e-03     1.428e-04     1.589e-03  
  860       16088    7.615962e-01     2.709e-07     4.748e-03     1.396e-04     1.608e-03  
  861       16104    7.615962e-01     2.772e-07     6.782e-03     1.952e-04     1.634e-03  
  862       16120    7.615962e-01     2.827e-07     6.782e-03     1.866e-04     1.658e-03  
  863       16136    7.615962e-01     2.878e-07     6.782e-03     1.810e-04     1.680e-03  
  864       16152    7.615962e-01     2.924e-07     6.782e-03     1.759e-04     1.702e-03  
  865       16168    7.615962e-01     2.967e-07     6.782e-03     1.713e-04     1.722e-03  
  866       16184    7.615962e-01     3.006e-07     6.782e-03     1.672e-04     1.741e-03  
  867       16194    7.615962e-01     2.112e-08     8.235e-02     1.657e-03     2.024e-03  
  868       16204    7.615962e-01     5.773e-08     8.235e-02     1.077e-03     2.176e-03  
  869       16214    7.615962e-01     7.631e-08     8.235e-02     9.417e-04     2.290e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  870       16223    7.615962e-01     1.049e-07     1.176e-01     1.131e-03     2.430e-03  
  871       16231    7.615962e-01     1.349e-07     1.681e-01     1.272e-03     2.582e-03  
  872       16238    7.615962e-01     1.557e-07     2.401e-01     1.371e-03     2.733e-03  
  873       16244    7.615962e-01     1.519e-07     3.430e-01     1.393e-03     2.864e-03  
  874       16248    7.615962e-01     1.497e-07     7.000e-01     1.822e-03     3.002e-03  
  875       16251    7.615962e-01     1.488e-08     1.000e+00     1.015e-03     2.988e-03  
  876       16254    7.615962e-01     3.004e-09     1.000e+00     6.025e-04     2.815e-03  
  877       16259    7.615962e-01     8.897e-09     4.900e-01     7.991e-04     2.586e-03  
  878       16266    7.615962e-01     1.471e-08     2.401e-01     8.056e-04     2.356e-03  
  879       16274    7.615962e-01     2.748e-08     1.681e-01     9.651e-04     2.080e-03  
  880       16283    7.615962e-01     3.999e-08     1.176e-01     9.399e-04     1.812e-03  
  881       16293    7.615962e-01     4.803e-08     8.235e-02     8.121e-04     1.580e-03  
  882       16303    7.615962e-01     6.108e-08     8.235e-02     8.968e-04     1.323e-03  
  883       16313    7.615962e-01     7.402e-08     8.235e-02     8.983e-04     1.067e-03  
  884       16323    7.615962e-01     8.447e-08     8.235e-02     8.673e-04     8.192e-04  
  885       16333    7.615962e-01     9.138e-08     8.235e-02     8.180e-04     5.857e-04  
  886       16342    7.615962e-01     1.125e-07     1.176e-01     1.072e-03     5.292e-04  
  887       16351    7.615962e-01     1.195e-07     1.176e-01     9.407e-04     5.082e-04  
  888       16360    7.615962e-01     1.201e-07     1.176e-01     8.557e-04     7.310e-04  
  889       16368    7.615962e-01     1.308e-07     1.681e-01     1.094e-03     1.016e-03  
  890       16376    7.615962e-01     1.263e-07     1.681e-01     9.289e-04     1.258e-03  
  891       16383    7.615962e-01     1.304e-07     2.401e-01     1.160e-03     1.560e-03  
  892       16389    7.615962e-01     1.353e-07     3.430e-01     1.323e-03     1.904e-03  
  893       16394    7.615962e-01     1.273e-07     4.900e-01     1.409e-03     2.192e-03  
  894       16398    7.615962e-01     9.191e-08     7.000e-01     1.378e-03     1.799e-03  
  895       16401    7.615962e-01     4.477e-08     1.000e+00     1.280e-03     1.433e-03  
  896       16404    7.615962e-01     2.962e-08     1.000e+00     1.061e-03     1.130e-03  
  897       16410    7.615962e-01     2.556e-08     3.430e-01     5.690e-04     9.677e-04  
  898       16417    7.615962e-01     2.587e-08     2.401e-01     5.261e-04     8.174e-04  
  899       16424    7.615962e-01     2.403e-08     2.401e-01     4.546e-04     7.626e-04  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  900       16430    7.615962e-01     2.164e-08     3.430e-01     4.991e-04     7.475e-04  
  901       16434    7.615962e-01     1.988e-08     7.000e-01     6.576e-04     7.264e-04  
  902       16437    7.615962e-01     2.010e-09     1.000e+00     3.646e-04     7.130e-04  
  903       16440    7.615962e-01     3.167e-10     1.000e+00     1.954e-04     7.036e-04  
  904       16444    7.615962e-01     1.271e-09     7.000e-01     2.894e-04     6.845e-04  
  905       16449    7.615962e-01     2.339e-09     4.900e-01     3.087e-04     6.556e-04  
  906       16454    7.615962e-01     7.847e-09     4.900e-01     4.512e-04     6.929e-04  
  907       16459    7.615962e-01     1.834e-08     4.900e-01     5.511e-04     7.137e-04  
  908       16464    7.615962e-01     3.302e-08     4.900e-01     6.878e-04     6.361e-04  
  909       16469    7.615962e-01     3.635e-08     4.900e-01     1.023e-03     3.716e-04  
  910       16475    7.615962e-01     8.258e-08     3.430e-01     1.297e-03     3.929e-04  
  911       16482    7.615962e-01     1.660e-07     2.401e-01     1.774e-03     8.561e-04  
  912       16490    7.615962e-01     2.368e-07     1.681e-01     2.120e-03     1.547e-03  
  913       16499    7.615961e-01     2.623e-07     1.176e-01     2.120e-03     1.932e-03  
  914       16508    7.615961e-01     2.740e-07     1.176e-01     2.572e-03     2.371e-03  
  915       16517    7.615961e-01     2.395e-07     1.176e-01     2.678e-03     2.779e-03  
  916       16525    7.615961e-01     2.799e-07     1.681e-01     3.612e-03     3.201e-03  
  917       16533    7.615961e-01     3.552e-07     1.681e-01     3.046e-03     3.354e-03  
  918       16541    7.615961e-01     3.877e-07     1.681e-01     2.591e-03     3.280e-03  
  919       16549    7.615961e-01     3.809e-07     1.681e-01     2.192e-03     3.067e-03  
  920       16556    7.615961e-01     3.913e-07     2.401e-01     2.635e-03     2.686e-03  
  921       16562    7.615961e-01     3.814e-07     3.430e-01     2.944e-03     2.183e-03  
  922       16567    7.615961e-01     3.127e-07     4.900e-01     3.070e-03     1.687e-03  
  923       16570    7.615961e-01     2.505e-07     1.000e+00     4.061e-03     1.244e-03  
  924       16573    7.615961e-01     1.086e-08     1.000e+00     1.479e-03     1.535e-03  
  925       16579    7.615961e-01     2.052e-08     3.430e-01     1.429e-03     2.005e-03  
  926       16586    7.615961e-01     4.278e-08     2.401e-01     1.627e-03     2.544e-03  
