problem7
                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  633    1671   -2.181916e+01   2.759e-04   5.765e-02   7.403e-02   8.655e-02
  634    1682   -2.181916e+01   2.767e-04   5.765e-02   7.372e-02   4.824e-02
  635    1693   -2.181917e+01   2.774e-04   5.765e-02   7.347e-02   7.687e-02
  636    1704   -2.181917e+01   2.780e-04   5.765e-02   7.332e-02   1.404e-01
  637    1715   -2.181918e+01   2.787e-04   5.765e-02   7.334e-02   1.427e-01
  638    1726   -2.181918e+01   2.796e-04   5.765e-02   7.356e-02   8.106e-02
  639    1737   -2.181919e+01   2.810e-04   5.765e-02   7.404e-02   4.479e-02
  640    1748   -2.181919e+01   2.830e-04   5.765e-02   7.482e-02   7.686e-02
  641    1759   -2.181920e+01   2.859e-04   5.765e-02   7.596e-02   1.382e-01
  642    1770   -2.181920e+01   2.903e-04   5.765e-02   7.748e-02   7.407e-02
  643    1781   -2.181920e+01   2.967e-04   5.765e-02   7.953e-02   4.265e-02
  644    1792   -2.181921e+01   3.060e-04   5.765e-02   8.217e-02   8.907e-02
  645    1804   -2.181921e+01   3.046e-04   4.035e-02   6.202e-02   1.324e-01
  646    1813   -2.181922e+01   9.073e-05   8.235e-02   1.584e-01   4.170e-02
  647    1822   -2.181923e+01   6.096e-05   1.176e-01   1.156e-01   1.180e-01
  648    1834   -2.181923e+01   6.344e-05   4.035e-02   6.073e-02   1.692e-01
  649    1845   -2.181924e+01   6.604e-05   4.035e-02   8.817e-02   1.879e-01
  650    1861   -2.181924e+01   6.844e-05   6.782e-03   1.426e-02   1.765e-01
  651    1879   -2.181924e+01   7.009e-05   3.323e-03   1.159e-02   1.672e-01
  652    1897   -2.181924e+01   7.181e-05   3.323e-03   1.183e-02   1.578e-01
  653    1915   -2.181924e+01   7.350e-05   3.323e-03   1.177e-02   1.484e-01
  654    1933   -2.181924e+01   7.516e-05   3.323e-03   1.176e-02   1.391e-01
  655    1951   -2.181924e+01   7.681e-05   3.323e-03   1.171e-02   1.298e-01
  656    1969   -2.181924e+01   7.843e-05   3.323e-03   1.170e-02   1.206e-01
  657    1987   -2.181924e+01   8.003e-05   3.323e-03   1.166e-02   1.113e-01
  658    2005   -2.181924e+01   8.162e-05   3.323e-03   1.165e-02   1.022e-01
  659    2023   -2.181924e+01   8.319e-05   3.323e-03   1.162e-02   9.303e-02
  660    2042   -2.181924e+01   8.389e-05   2.326e-03   8.130e-03   8.665e-02

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  661    2061   -2.181924e+01   8.459e-05   2.326e-03   8.127e-03   8.028e-02
  662    2080   -2.181925e+01   8.528e-05   2.326e-03   8.135e-03   7.392e-02
  663    2099   -2.181925e+01   8.598e-05   2.326e-03   8.137e-03   6.756e-02
  664    2118   -2.181925e+01   8.666e-05   2.326e-03   8.148e-03   6.121e-02
  665    2137   -2.181925e+01   8.735e-05   2.326e-03   8.155e-03   5.486e-02
  666    2156   -2.181925e+01   8.804e-05   2.326e-03   8.170e-03   4.851e-02
  667    2175   -2.181925e+01   8.873e-05   2.326e-03   8.183e-03   4.266e-02
  668    2194   -2.181925e+01   8.941e-05   2.326e-03   8.203e-03   4.393e-02
  669    2213   -2.181925e+01   9.010e-05   2.326e-03   8.221e-03   4.522e-02
  670    2232   -2.181925e+01   9.078e-05   2.326e-03   8.246e-03   4.653e-02
  671    2251   -2.181925e+01   9.147e-05   2.326e-03   8.272e-03   4.786e-02
  672    2270   -2.181925e+01   9.216e-05   2.326e-03   8.303e-03   4.921e-02
  673    2289   -2.181925e+01   9.285e-05   2.326e-03   8.336e-03   5.059e-02
  674    2308   -2.181925e+01   9.355e-05   2.326e-03   8.375e-03   5.198e-02
  675    2327   -2.181925e+01   9.425e-05   2.326e-03   8.416e-03   5.340e-02
  676    2346   -2.181925e+01   9.496e-05   2.326e-03   8.465e-03   5.484e-02
  677    2357   -2.181926e+01   7.568e-05   5.765e-02   1.937e-01   1.873e-01
  678    2369   -2.181927e+01   7.664e-05   4.035e-02   6.188e-02   2.345e-01
  679    2381   -2.181927e+01   4.935e-05   2.825e-02   8.064e-02   2.960e-01
  680    2398   -2.181928e+01   5.144e-05   4.748e-03   1.410e-02   3.066e-01
  681    2415   -2.181928e+01   5.441e-05   4.748e-03   1.640e-02   3.190e-01
  682    2432   -2.181928e+01   5.715e-05   4.748e-03   1.602e-02   3.310e-01
  683    2449   -2.181928e+01   5.999e-05   4.748e-03   1.621e-02   3.433e-01
  684    2466   -2.181928e+01   6.265e-05   4.748e-03   1.593e-02   3.447e-01
  685    2483   -2.181928e+01   6.537e-05   4.748e-03   1.606e-02   3.328e-01
  686    2500   -2.181928e+01   6.795e-05   4.748e-03   1.584e-02   3.212e-01
  687    2517   -2.181928e+01   7.057e-05   4.748e-03   1.592e-02   3.095e-01
  688    2534   -2.181929e+01   7.307e-05   4.748e-03   1.575e-02   2.980e-01
  689    2551   -2.181929e+01   7.559e-05   4.748e-03   1.580e-02   2.864e-01
  690    2568   -2.181929e+01   7.801e-05   4.748e-03   1.566e-02   2.750e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  691    2585   -2.181929e+01   8.044e-05   4.748e-03   1.568e-02   2.636e-01
  692    2596   -2.181931e+01   8.111e-05   5.765e-02   1.680e-01   1.434e-01
  693    2608   -2.181932e+01   9.111e-05   4.035e-02   1.002e-01   7.598e-02
  694    2620   -2.181932e+01   5.379e-05   2.825e-02   8.287e-02   9.545e-02
  695    2635   -2.181933e+01   4.989e-05   9.689e-03   2.673e-02   1.018e-01
  696    2650   -2.181933e+01   4.579e-05   9.689e-03   2.748e-02   1.084e-01
  697    2666   -2.181933e+01   4.707e-05   6.782e-03   1.879e-02   1.129e-01
  698    2677   -2.181935e+01   8.063e-05   5.765e-02   1.423e-01   1.684e-01
  699    2688   -2.181936e+01   9.645e-05   5.765e-02   1.353e-01   2.626e-01
  700    2699   -2.181938e+01   1.085e-04   5.765e-02   1.319e-01   3.549e-01
  701    2709   -2.181940e+01   1.228e-04   8.235e-02   1.806e-01   4.779e-01
  702    2718   -2.181944e+01   1.426e-04   1.176e-01   2.404e-01   6.398e-01
  703    2726   -2.181948e+01   1.919e-04   1.681e-01   2.978e-01   7.194e-01
  704    2733   -2.181954e+01   2.256e-04   2.401e-01   3.518e-01   4.888e-01
  705    2738   -2.181963e+01   3.486e-04   4.900e-01   5.364e-01   1.768e-01
  706    2741   -2.181975e+01   1.904e-04   1.000e+00   5.697e-01   1.318e-01
  707    2743   -2.181976e+01   1.749e-05   1.000e+00   4.260e-02   7.955e-02
  708    2746   -2.181977e+01   1.377e-05   1.000e+00   1.531e-01   1.237e-01
  709    2749   -2.181978e+01   1.239e-06   1.000e+00   8.970e-02   1.982e-01
  710    2752   -2.181979e+01   4.468e-06   1.000e+00   1.369e-01   5.941e-02
  711    2755   -2.181980e+01   2.348e-06   1.000e+00   1.098e-01   1.240e-01
  712    2758   -2.181982e+01   2.487e-06   1.000e+00   1.267e-01   1.377e-01
  713    2761   -2.181985e+01   1.240e-05   1.000e+00   1.236e-01   2.601e-01
  714    2764   -2.181991e+01   3.575e-05   1.000e+00   2.462e-01   3.359e-01
  715    2767   -2.181994e+01   4.080e-06   1.000e+00   1.360e-01   3.500e-01
  716    2770   -2.181997e+01   1.153e-06   1.000e+00   1.218e-01   1.894e-01
  717    2773   -2.181998e+01   1.061e-06   1.000e+00   8.123e-02   1.117e-01
  718    2776   -2.181999e+01   2.719e-06   1.000e+00   9.527e-02   9.082e-02
  719    2779   -2.182000e+01   4.777e-06   1.000e+00   1.188e-01   9.116e-02
  720    2782   -2.182002e+01   6.781e-06   1.000e+00   1.526e-01   3.165e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  721    2785   -2.182004e+01   2.712e-06   1.000e+00   1.255e-01   4.314e-01
  722    2788   -2.182006e+01   7.412e-06   1.000e+00   2.346e-01   4.153e-01
  723    2791   -2.182008e+01   4.078e-06   1.000e+00   1.598e-01   3.330e-01
  724    2794   -2.182010e+01   1.003e-05   1.000e+00   1.574e-01   2.113e-01
  725    2797   -2.182012e+01   1.579e-05   1.000e+00   1.474e-01   2.225e-01
  726    2800   -2.182014e+01   1.897e-06   1.000e+00   1.078e-01   2.334e-01
  727    2803   -2.182017e+01   1.555e-05   1.000e+00   2.678e-01   3.163e-01
  728    2806   -2.182020e+01   3.828e-05   1.000e+00   2.705e-01   4.664e-01
  729    2810   -2.182023e+01   7.540e-05   7.000e-01   2.386e-01   6.563e-01
  730    2815   -2.182025e+01   8.078e-05   4.900e-01   1.578e-01   7.127e-01
  731    2820   -2.182027e+01   9.880e-05   4.900e-01   1.523e-01   7.303e-01
  732    2825   -2.182028e+01   8.625e-05   4.900e-01   1.298e-01   7.395e-01
  733    2828   -2.182030e+01   8.484e-05   1.000e+00   1.898e-01   6.114e-01
  734    2831   -2.182031e+01   9.850e-06   1.000e+00   8.419e-02   6.057e-01
  735    2834   -2.182031e+01   3.446e-07   1.000e+00   7.127e-02   3.085e-01
  736    2841   -2.182031e+01   2.145e-06   2.401e-01   6.069e-02   3.314e-01
  737    2847   -2.182032e+01   5.431e-06   3.430e-01   5.792e-02   2.592e-01
  738    2855   -2.182032e+01   6.251e-06   1.681e-01   4.047e-02   2.491e-01
  739    2863   -2.182032e+01   7.002e-06   1.681e-01   3.888e-02   2.280e-01
  740    2870   -2.182033e+01   9.352e-06   2.401e-01   5.123e-02   1.931e-01
  741    2877   -2.182033e+01   9.280e-06   2.401e-01   4.287e-02   1.628e-01
  742    2883   -2.182033e+01   8.833e-06   3.430e-01   4.943e-02   1.219e-01
  743    2888   -2.182033e+01   7.810e-06   4.900e-01   5.676e-02   7.847e-02
  744    2891   -2.182033e+01   5.018e-06   1.000e+00   7.724e-02   9.347e-02
  745    2894   -2.182034e+01   8.986e-08   1.000e+00   3.071e-02   9.911e-02
  746    2897   -2.182034e+01   3.702e-07   1.000e+00   8.382e-02   1.205e-01
  747    2900   -2.182035e+01   4.484e-07   1.000e+00   1.127e-01   1.395e-01
  748    2903   -2.182037e+01   3.247e-06   1.000e+00   9.807e-02   1.532e-01
  749    2906   -2.182042e+01   7.113e-05   1.000e+00   2.587e-01   2.058e-01
  750    2910   -2.182045e+01   4.483e-05   7.000e-01   1.826e-01   2.788e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  751    2915   -2.182050e+01   7.848e-05   4.900e-01   2.293e-01   1.145e-01
  752    2919   -2.182055e+01   1.025e-04   7.000e-01   2.881e-01   1.663e-01
  753    2922   -2.182061e+01   3.895e-05   1.000e+00   2.550e-01   1.305e-01
  754    2925   -2.182065e+01   3.126e-06   1.000e+00   1.400e-01   9.121e-02
  755    2928   -2.182069e+01   3.076e-05   1.000e+00   2.373e-01   1.031e-01
  756    2931   -2.182072e+01   1.587e-05   1.000e+00   2.482e-01   1.636e-01
  757    2934   -2.182075e+01   3.766e-05   1.000e+00   3.656e-01   1.822e-01
  758    2936   -2.182078e+01   5.103e-05   1.000e+00   1.202e-01   1.840e-01
  759    2939   -2.182082e+01   1.555e-05   1.000e+00   1.779e-01   1.627e-01
  760    2942   -2.182086e+01   3.386e-05   1.000e+00   1.600e-01   1.567e-01
  761    2945   -2.182089e+01   1.953e-05   1.000e+00   2.334e-01   2.803e-01
  762    2948   -2.182091e+01   5.728e-05   1.000e+00   1.585e-01   4.137e-01
  763    2951   -2.182091e+01   2.748e-05   1.000e+00   9.069e-02   4.079e-01
  764    2955   -2.182092e+01   2.404e-05   7.000e-01   6.926e-02   4.428e-01
  765    2964   -2.182093e+01   2.728e-05   1.176e-01   4.247e-02   4.334e-01
  766    2974   -2.182093e+01   3.119e-05   8.235e-02   3.730e-02   4.037e-01
  767    2985   -2.182093e+01   3.347e-05   5.765e-02   3.059e-02   3.746e-01
  768    2997   -2.182093e+01   3.465e-05   4.035e-02   2.450e-02   3.463e-01
  769    3009   -2.182094e+01   3.605e-05   4.035e-02   2.501e-02   3.179e-01
  770    3020   -2.182094e+01   3.994e-05   5.765e-02   3.272e-02   2.863e-01
  771    3031   -2.182094e+01   4.117e-05   5.765e-02   2.872e-02   2.603e-01
  772    3041   -2.182095e+01   4.512e-05   8.235e-02   3.692e-02   2.225e-01
  773    3050   -2.182095e+01   5.053e-05   1.176e-01   4.412e-02   1.771e-01
  774    3058   -2.182096e+01   5.523e-05   1.681e-01   4.998e-02   1.211e-01
  775    3065   -2.182096e+01   5.652e-05   2.401e-01   5.473e-02   9.878e-02
  776    3071   -2.182097e+01   5.137e-05   3.430e-01   5.773e-02   9.469e-02
  777    3075   -2.182098e+01   5.014e-05   7.000e-01   8.050e-02   8.718e-02
  778    3078   -2.182098e+01   1.004e-05   1.000e+00   5.840e-02   8.966e-02
  779    3081   -2.182098e+01   3.492e-06   1.000e+00   4.290e-02   1.009e-01
  780    3085   -2.182099e+01   4.942e-06   7.000e-01   4.485e-02   1.121e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  781    3090   -2.182099e+01   5.953e-06   4.900e-01   4.087e-02   1.187e-01
  782    3095   -2.182099e+01   6.223e-06   4.900e-01   3.930e-02   1.144e-01
  783    3101   -2.182099e+01   6.745e-06   3.430e-01   3.568e-02   1.121e-01
  784    3107   -2.182099e+01   9.004e-06   3.430e-01   4.146e-02   1.117e-01
  785    3113   -2.182100e+01   1.065e-05   3.430e-01   4.201e-02   1.114e-01
  786    3119   -2.182100e+01   1.191e-05   3.430e-01   4.280e-02   1.104e-01
  787    3125   -2.182100e+01   1.335e-05   3.430e-01   4.459e-02   1.098e-01
  788    3132   -2.182100e+01   1.267e-05   2.401e-01   3.446e-02   1.120e-01
  789    3140   -2.182100e+01   1.250e-05   1.681e-01   3.081e-02   1.137e-01
  790    3149   -2.182100e+01   1.263e-05   1.176e-01   2.784e-02   1.234e-01
  791    3159   -2.182100e+01   1.287e-05   8.235e-02   2.487e-02   1.342e-01
  792    3169   -2.182100e+01   1.445e-05   8.235e-02   3.037e-02   1.467e-01
  793    3180   -2.182101e+01   1.508e-05   5.765e-02   2.440e-02   1.562e-01
  794    3192   -2.182101e+01   1.538e-05   4.035e-02   2.001e-02   1.631e-01
  795    3204   -2.182101e+01   1.609e-05   4.035e-02   2.220e-02   1.696e-01
  796    3216   -2.182101e+01   1.698e-05   4.035e-02   2.309e-02   1.749e-01
  797    3228   -2.182101e+01   1.797e-05   4.035e-02   2.371e-02   1.792e-01
  798    3240   -2.182101e+01   1.898e-05   4.035e-02   2.402e-02   1.825e-01
  799    3252   -2.182101e+01   1.995e-05   4.035e-02   2.415e-02   1.850e-01
  800    3264   -2.182101e+01   2.085e-05   4.035e-02   2.420e-02   1.873e-01
  801    3276   -2.182101e+01   2.166e-05   4.035e-02   2.422e-02   1.894e-01
  802    3288   -2.182101e+01   2.239e-05   4.035e-02   2.427e-02   1.918e-01
  803    3300   -2.182102e+01   2.305e-05   4.035e-02   2.437e-02   1.946e-01
  804    3312   -2.182102e+01   2.337e-05   4.035e-02   2.328e-02   1.958e-01
  805    3323   -2.182102e+01   2.484e-05   5.765e-02   3.161e-02   1.952e-01
  806    3334   -2.182102e+01   2.541e-05   5.765e-02   2.954e-02   1.947e-01
  807    3345   -2.182102e+01   2.564e-05   5.765e-02   2.860e-02   1.945e-01
  808    3355   -2.182102e+01   2.764e-05   8.235e-02   3.938e-02   1.944e-01
  809    3365   -2.182102e+01   2.843e-05   8.235e-02   3.706e-02   1.969e-01
  810    3375   -2.182102e+01   2.882e-05   8.235e-02   3.647e-02   2.010e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  811    3385   -2.182103e+01   2.901e-05   8.235e-02   3.640e-02   2.072e-01
  812    3395   -2.182103e+01   2.914e-05   8.235e-02   3.681e-02   2.155e-01
  813    3405   -2.182103e+01   2.932e-05   8.235e-02   3.760e-02   2.258e-01
  814    3415   -2.182103e+01   2.964e-05   8.235e-02   3.871e-02   2.381e-01
  815    3425   -2.182103e+01   3.016e-05   8.235e-02   4.006e-02   2.519e-01
  816    3435   -2.182103e+01   3.094e-05   8.235e-02   4.158e-02   2.671e-01
  817    3445   -2.182103e+01   3.200e-05   8.235e-02   4.318e-02   2.832e-01
  818    3455   -2.182104e+01   3.340e-05   8.235e-02   4.473e-02   3.004e-01
  819    3465   -2.182104e+01   3.513e-05   8.235e-02   4.622e-02   3.188e-01
  820    3475   -2.182104e+01   3.715e-05   8.235e-02   4.757e-02   3.377e-01
  821    3485   -2.182104e+01   3.933e-05   8.235e-02   4.868e-02   3.564e-01
  822    3495   -2.182104e+01   4.153e-05   8.235e-02   4.947e-02   3.746e-01
  823    3505   -2.182105e+01   4.359e-05   8.235e-02   4.993e-02   3.919e-01
  824    3515   -2.182105e+01   4.538e-05   8.235e-02   5.005e-02   4.079e-01
  825    3525   -2.182105e+01   4.679e-05   8.235e-02   4.990e-02   4.228e-01
  826    3535   -2.182105e+01   4.776e-05   8.235e-02   4.954e-02   4.367e-01
  827    3545   -2.182105e+01   4.831e-05   8.235e-02   4.911e-02   4.498e-01
  828    3555   -2.182106e+01   4.848e-05   8.235e-02   4.871e-02   4.625e-01
  829    3565   -2.182106e+01   4.835e-05   8.235e-02   4.841e-02   4.752e-01
  830    3575   -2.182106e+01   4.798e-05   8.235e-02   4.827e-02   4.880e-01
  831    3585   -2.182106e+01   4.746e-05   8.235e-02   4.831e-02   5.010e-01
  832    3595   -2.182106e+01   4.684e-05   8.235e-02   4.857e-02   5.145e-01
  833    3605   -2.182106e+01   4.619e-05   8.235e-02   4.905e-02   5.284e-01
  834    3615   -2.182107e+01   4.556e-05   8.235e-02   4.976e-02   5.427e-01
  835    3625   -2.182107e+01   4.500e-05   8.235e-02   5.071e-02   5.573e-01
  836    3635   -2.182107e+01   4.454e-05   8.235e-02   5.190e-02   5.720e-01
  837    3645   -2.182107e+01   4.423e-05   8.235e-02   5.335e-02   5.868e-01
  838    3655   -2.182107e+01   4.411e-05   8.235e-02   5.505e-02   6.013e-01
  839    3665   -2.182108e+01   4.423e-05   8.235e-02   5.703e-02   6.154e-01
  840    3675   -2.182108e+01   4.464e-05   8.235e-02   5.930e-02   6.286e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  841    3685   -2.182108e+01   4.540e-05   8.235e-02   6.189e-02   6.408e-01
  842    3695   -2.182108e+01   4.559e-05   8.235e-02   6.172e-02   6.470e-01
  843    3704   -2.182108e+01   4.686e-05   1.176e-01   8.037e-02   6.358e-01
  844    3712   -2.182109e+01   4.685e-05   1.681e-01   1.029e-01   6.075e-01
  845    3718   -2.182109e+01   4.897e-05   3.430e-01   1.773e-01   5.696e-01
  846    3722   -2.182110e+01   4.846e-05   7.000e-01   2.347e-01   6.553e-01
  847    3725   -2.182110e+01   3.488e-06   1.000e+00   1.121e-01   7.858e-01
  848    3728   -2.182111e+01   6.031e-08   1.000e+00   3.127e-02   8.230e-01
  849    3731   -2.182111e+01   4.162e-07   1.000e+00   5.805e-02   8.515e-01
  850    3734   -2.182111e+01   1.276e-08   1.000e+00   2.819e-02   8.917e-01
  851    3737   -2.182111e+01   2.742e-08   1.000e+00   3.307e-02   9.112e-01
  852    3740   -2.182112e+01   1.177e-07   1.000e+00   4.029e-02   8.872e-01
  853    3743   -2.182112e+01   2.302e-06   1.000e+00   4.494e-02   7.764e-01
  854    3748   -2.182114e+01   9.971e-06   4.900e-01   7.817e-02   5.869e-01
  855    3756   -2.182115e+01   2.368e-05   1.681e-01   8.776e-02   3.617e-01
  856    3765   -2.182116e+01   3.616e-05   1.176e-01   8.559e-02   1.438e-01
  857    3774   -2.182117e+01   4.408e-05   1.176e-01   9.024e-02   9.263e-02
  858    3783   -2.182119e+01   5.122e-05   1.176e-01   9.893e-02   3.350e-01
  859    3792   -2.182121e+01   6.419e-05   1.176e-01   1.143e-01   6.142e-01
  860    3802   -2.182122e+01   7.670e-05   8.235e-02   9.382e-02   8.357e-01
  861    3812   -2.182124e+01   9.948e-05   8.235e-02   1.089e-01   1.084e+00
  862    3822   -2.182126e+01   1.232e-04   8.235e-02   1.129e-01   1.332e+00
  863    3832   -2.182128e+01   1.350e-04   8.235e-02   1.001e-01   1.545e+00
  864    3841   -2.182129e+01   1.526e-04   1.176e-01   1.190e-01   1.790e+00
  865    3849   -2.182131e+01   1.799e-04   1.681e-01   1.359e-01   2.060e+00
  866    3857   -2.182132e+01   1.755e-04   1.681e-01   1.024e-01   2.209e+00
  867    3864   -2.182133e+01   1.688e-04   2.401e-01   1.136e-01   2.163e+00
  868    3870   -2.182135e+01   1.611e-04   3.430e-01   1.279e-01   2.124e+00
  869    3875   -2.182136e+01   1.350e-04   4.900e-01   1.315e-01   2.056e+00
  870    3878   -2.182138e+01   1.132e-04   1.000e+00   1.770e-01   1.879e+00

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  871    3880   -2.182140e+01   3.122e-05   1.000e+00   3.811e-02   1.532e+00
  872    3882   -2.182143e+01   3.045e-05   1.000e+00   4.836e-02   7.435e-01
  873    3888   -2.182143e+01   2.878e-05   2.401e-01   1.821e-02   6.922e-01
  874    3896   -2.182143e+01   2.760e-05   1.176e-01   1.132e-02   6.381e-01
  875    3904   -2.182143e+01   2.684e-05   1.176e-01   1.175e-02   5.842e-01
  876    3913   -2.182143e+01   2.582e-05   8.235e-02   8.040e-03   5.497e-01
  877    3922   -2.182143e+01   2.489e-05   8.235e-02   7.970e-03   5.174e-01
  878    3932   -2.182143e+01   2.404e-05   5.765e-02   5.532e-03   4.965e-01
  879    3942   -2.182143e+01   2.326e-05   5.765e-02   5.572e-03   4.767e-01
  880    3952   -2.182143e+01   2.253e-05   5.765e-02   5.620e-03   4.580e-01
  881    3962   -2.182143e+01   2.187e-05   5.765e-02   5.661e-03   4.405e-01
  882    3972   -2.182143e+01   2.126e-05   5.765e-02   5.699e-03   4.241e-01
  883    3982   -2.182143e+01   2.069e-05   5.765e-02   5.736e-03   4.089e-01
  884    3992   -2.182143e+01   2.018e-05   5.765e-02   5.776e-03   3.947e-01
  885    4002   -2.182143e+01   1.970e-05   5.765e-02   5.817e-03   3.816e-01
  886    4005   -2.182143e+01   5.184e-06   1.000e+00   1.010e-01   2.358e-01
  887    4007   -2.182143e+01   1.411e-06   1.000e+00   8.253e-03   2.062e-01
  888    4010   -2.182143e+01   1.422e-07   1.000e+00   3.248e-02   1.988e-01
  889    4015   -2.182143e+01   7.769e-06   4.900e-01   6.666e-02   1.932e-01
  890    4021   -2.182143e+01   1.201e-05   3.430e-01   5.938e-02   1.905e-01
  891    4025   -2.182143e+01   1.992e-05   7.000e-01   9.051e-02   1.777e-01
  892    4028   -2.182143e+01   6.275e-07   1.000e+00   7.030e-02   1.688e-01
  893    4031   -2.182144e+01   1.200e-06   1.000e+00   8.004e-02   1.613e-01
  894    4035   -2.182144e+01   8.977e-06   7.000e-01   1.008e-01   1.993e-01
  895    4039   -2.182145e+01   3.562e-05   7.000e-01   1.594e-01   2.779e-01
  896    4043   -2.182147e+01   7.598e-05   7.000e-01   2.320e-01   3.191e-01
  897    4046   -2.182150e+01   7.131e-05   1.000e+00   3.294e-01   2.744e-01
  898    4048   -2.182152e+01   5.681e-05   1.000e+00   1.206e-01   2.455e-01
  899    4050   -2.182153e+01   1.423e-04   1.000e+00   8.105e-02   2.525e-01
  900    4052   -2.182154e+01   7.634e-05   1.000e+00   5.092e-02   2.351e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  901    4054   -2.182155e+01   1.633e-04   1.000e+00   7.831e-02   2.050e-01
  902    4056   -2.182157e+01   8.089e-04   1.000e+00   1.969e-01   2.354e-01
  903    4058   -2.182164e+01   6.366e-03   1.000e+00   6.467e-01   2.602e-01
  904    4060   -2.182163e+01   9.093e-04   1.000e+00   2.436e-01   2.904e-01
  905    4062   -2.182172e+01   9.058e-04   1.000e+00   3.863e-01   3.210e-01
  906    4064   -2.182175e+01   2.048e-04   1.000e+00   1.238e-01   3.938e-01
  907    4066   -2.182174e+01   5.309e-05   1.000e+00   4.820e-02   2.878e-01
  908    4068   -2.182175e+01   5.181e-05   1.000e+00   4.883e-02   1.806e-01
  909    4070   -2.182175e+01   9.917e-06   1.000e+00   3.217e-02   5.683e-02
  910    4072   -2.182175e+01   1.548e-05   1.000e+00   2.969e-02   5.812e-02
  911    4074   -2.182175e+01   1.325e-05   1.000e+00   2.497e-02   6.485e-02
  912    4076   -2.182176e+01   9.671e-05   1.000e+00   6.628e-02   9.300e-02
  913    4078   -2.182176e+01   4.537e-04   1.000e+00   1.416e-01   1.053e-01
  914    4080   -2.182177e+01   9.537e-04   1.000e+00   2.000e-01   3.938e-01
  915    4082   -2.182177e+01   1.382e-04   1.000e+00   8.461e-02   2.773e-01
  916    4084   -2.182178e+01   8.066e-05   1.000e+00   8.296e-02   3.524e-01
  917    4086   -2.182179e+01   2.419e-06   1.000e+00   3.664e-02   3.576e-01
  918    4088   -2.182181e+01   3.289e-05   1.000e+00   1.441e-01   3.285e-01
  919    4090   -2.182185e+01   1.234e-04   1.000e+00   3.105e-01   2.742e-01
  920    4092   -2.182199e+01   1.198e-03   1.000e+00   1.052e+00   4.906e-01
  921    4094   -2.182230e+01   4.019e-03   1.000e+00   2.186e+00   8.133e-01
  922    4096   -2.182259e+01   2.489e-03   1.000e+00   9.271e-01   9.286e-01
  923    4098   -2.182299e+01   1.932e-04   1.000e+00   1.698e-01   4.252e-01
  924    4100   -2.182319e+01   4.205e-04   1.000e+00   2.338e-01   9.351e-02
  925    4102   -2.182307e+01   2.285e-05   1.000e+00   1.201e-01   7.313e-02
  926    4104   -2.182308e+01   2.416e-05   1.000e+00   9.003e-02   6.547e-02
  927    4106   -2.182308e+01   4.620e-06   1.000e+00   3.512e-02   8.779e-02
  928    4108   -2.182308e+01   2.278e-06   1.000e+00   2.410e-02   1.020e-01
  929    4110   -2.182308e+01   5.878e-06   1.000e+00   4.651e-02   1.252e-01
  930    4112   -2.182310e+01   8.365e-06   1.000e+00   6.255e-02   1.467e-01

                                                          Norm of First-order
 Iter F-count            f(x) Feasibility  Steplength        step  optimality
  931    4114   -2.182312e+01   6.228e-05   1.000e+00   1.218e-01   1.647e-01
  932    4116   -2.182317e+01   3.312e-04   1.000e+00   2.580e-01   1.639e-01
  933    4119   -2.182324e+01   2.038e-04   1.000e+00   5.185e-01   3.571e-01
  934    4122   -2.182332e+01   1.661e-04   1.000e+00   5.799e-01   3.311e-01
  935    4124   -2.182335e+01   2.536e-05   1.000e+00   1.023e-01   3.306e-01
  936    4126   -2.182336e+01   1.435e-05   1.000e+00   7.470e-02   1.272e-01
  937    4132   -2.182336e+01   1.300e-05   2.401e-01   1.117e-02   1.091e-01
  938    4140   -2.182336e+01   1.617e-05   1.681e-01   5.514e-02   7.821e-02
  939    4149   -2.182336e+01   2.366e-05   1.176e-01   5.636e-02   7.022e-02
  940    4158   -2.182336e+01   2.654e-05   1.176e-01   4.759e-02   6.922e-02
  941    4166   -2.182336e+01   2.928e-05   1.681e-01   5.345e-02   1.240e-01
  942    4173   -2.182336e+01   3.075e-05   2.401e-01   5.838e-02   1.784e-01
  943    4179   -2.182336e+01   2.762e-05   3.430e-01   5.785e-02   2.242e-01
  944    4183   -2.182336e+01   2.606e-05   7.000e-01   7.923e-02   2.667e-01
  945    4186   -2.182336e+01   3.905e-06   1.000e+00   4.670e-02   2.520e-01
  946    4189   -2.182336e+01   1.061e-06   1.000e+00   2.661e-02   1.096e-01
