problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver fmincon for problem with no matrix inequality constraints.

 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
  982       12088   -6.107682e-01     8.960e-08     1.140e-03     2.836e-05     3.051e-03  
  983       12109   -6.107682e-01     8.957e-08     1.140e-03     2.838e-05     3.048e-03  
  984       12130   -6.107682e-01     8.953e-08     1.140e-03     2.841e-05     3.045e-03  
  985       12151   -6.107682e-01     8.949e-08     1.140e-03     2.844e-05     3.042e-03  
  986       12172   -6.107682e-01     8.945e-08     1.140e-03     2.846e-05     3.039e-03  
  987       12193   -6.107682e-01     8.941e-08     1.140e-03     2.849e-05     3.036e-03  
  988       12214   -6.107682e-01     8.937e-08     1.140e-03     2.852e-05     3.033e-03  
  989       12235   -6.107682e-01     8.933e-08     1.140e-03     2.854e-05     3.031e-03  
 Iter  Func-count            Fval   Feasibility   Step Length       Norm of   First-order  
                                                                       step    optimality
  990       12256   -6.107682e-01     8.929e-08     1.140e-03     2.857e-05     3.028e-03  
  991       12277   -6.107682e-01     8.925e-08     1.140e-03     2.860e-05     3.025e-03  
  992       12298   -6.107682e-01     8.921e-08     1.140e-03     2.863e-05     3.022e-03  
  993       12319   -6.107682e-01     8.918e-08     1.140e-03     2.865e-05     3.019e-03  
  994       12340   -6.107682e-01     8.914e-08     1.140e-03     2.868e-05     3.016e-03  
  995       12361   -6.107682e-01     8.910e-08     1.140e-03     2.871e-05     3.013e-03  
  996       12382   -6.107682e-01     8.906e-08     1.140e-03     2.873e-05     3.010e-03  
  997       12403   -6.107682e-01     8.902e-08     1.140e-03     2.876e-05     3.008e-03  
  998       12424   -6.107682e-01     8.899e-08     1.140e-03     2.879e-05     3.005e-03  
  999       12446   -6.107682e-01     8.895e-08     7.979e-04     2.017e-05     3.003e-03  
 1000       12468   -6.107682e-01     8.891e-08     7.979e-04     2.016e-05     3.001e-03  

<a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'solver_stopped_premature','CSHelpWindow');">Solver stopped prematurely</a>.

fmincon stopped because it exceeded the iteration limit,
<a href = "matlab: helpview([docroot '/toolbox/optim/msg_csh/optim_msg_csh.map'],'max_iter','CSHelpWindow');">options.MaxIterations</a> = 1000 (the selected value).


optimout = 

  <a href="matlab:helpPopup struct" style="font-weight:bold">struct</a> with fields:

        nlpx: [60×1 double]
        fval: -0.6108
    exitflag: 0
      output: [1×1 struct]
      lambda: [1×1 struct]
        grad: [60×1 double]
     hessian: [60×60 double]
           t: [16×1 double]
           u: [16×1 double]
           p: []


optimparam = 

  <a href="matlab:helpPopup struct" style="font-weight:bold">struct</a> with fields:

     optvar: 3
    objtype: []
      ncolx: 5
      ncolu: 2
         li: [4×1 double]
         tf: 1
         ui: [7.3500 7.3500 7.3500 7.3500]
        par: []
        bdu: [6.2813 8.3894]
        bdx: [2×2 double]
        bdp: []
     objfun: @objfun
     confun: []
    process: @process
    options: [1×1 struct]
        bdt: [1.0000e-03 1]
         ni: 4
         nu: 1
         nx: 2
         np: 0
        tau: [7×1 double]
        lfx: [7×6 double]
       dlfx: [7×6 double]
        lfu: [7×2 double]
          M: [2×2 double]
     dt_col: 4
     du_col: 8
     dx_col: 48
     dp_col: 0

problem5


*********************  Running fminsdp  ********************** 

Calling NLP-solver ipopt for problem with no matrix inequality constraints.

This is Ipopt version 3.12.4, running with linear solver mumps.
NOTE: Other linear solvers might be more efficient (see Ipopt documentation).

Number of nonzeros in equality constraint Jacobian...:     2566
Number of nonzeros in inequality constraint Jacobian.:      312
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:       60
                     variables with only lower bounds:        0
                variables with lower and upper bounds:       60
                     variables with only upper bounds:        0
Total number of equality constraints.................:       51
Total number of inequality constraints...............:      176
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:        0
        inequality constraints with only upper bounds:      176

iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
   0 -6.0297641e-01 1.37e-01 1.63e+00   0.0 0.00e+00    -  0.00e+00 0.00e+00   0
   1 -6.0312640e-01 1.55e-03 2.89e-02  -1.7 1.83e-02    -  9.99e-01 9.90e-01h  1
   2 -6.0362916e-01 2.65e-05 1.02e-02  -3.5 1.13e-02    -  9.93e-01 9.90e-01h  1
   3 -6.1262330e-01 9.14e-03 4.34e-01  -4.2 2.28e-01    -  9.94e-01 1.00e+00h  1
   4 -6.1095247e-01 7.59e-03 8.35e-03  -5.3 2.71e-01    -  1.00e+00 1.00e+00h  1
   5 -6.1055302e-01 1.51e-03 3.31e-03  -6.2 1.58e-01    -  1.00e+00 1.00e+00h  1
   6 -6.1044316e-01 6.54e-04 5.78e-03  -7.6 1.48e-02    -  1.00e+00 1.00e+00h  1
   7 -6.1052337e-01 1.05e-02 1.77e-02  -8.6 5.08e-02    -  1.00e+00 1.00e+00h  1
   8 -6.1054871e-01 8.67e-03 2.72e+01  -8.6 6.04e-02    -  4.94e-01 1.00e+00h  1
   9 -6.1058985e-01 1.12e-03 6.41e+01  -8.6 8.84e-02    -  3.52e-01 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  10 -6.1061808e-01 3.62e-04 1.07e-02  -8.7 7.40e-02    -  1.00e+00 1.00e+00h  1
  11 -6.1056493e-01 2.95e-04 9.80e-03  -9.8 2.57e-02    -  1.00e+00 1.00e+00H  1
  12 -6.1074268e-01 1.04e-01 4.78e-01  -7.6 3.15e-01    -  1.00e+00 8.02e-01h  1
  13 -6.1185684e-01 1.47e-01 5.63e-02  -7.7 1.82e-01    -  1.00e+00 1.00e+00h  1
  14 -6.1342557e-01 2.21e-01 8.62e-02  -7.7 4.15e+00    -  2.43e-02 6.50e-02h  1
  15 -6.1367749e-01 5.50e-02 7.24e-02  -8.0 5.48e-01    -  1.00e+00 1.00e+00h  1
  16 -6.1725065e-01 2.83e-02 4.38e+03  -4.0 4.31e-01    -  5.75e-01 1.00e+00h  1
  17 -6.1454415e-01 2.16e-02 2.51e+02  -3.6 6.09e-01    -  1.00e+00 6.12e-01h  1
  18 -6.1061550e-01 4.28e-03 4.70e-02  -4.4 1.34e-01    -  1.00e+00 1.00e+00h  1
  19 -6.1102268e-01 9.75e-03 2.85e-02  -4.5 2.14e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  20 -6.1098266e-01 1.24e-02 7.91e-03  -4.5 2.22e-01    -  1.00e+00 1.00e+00h  1
  21 -6.1057930e-01 1.22e-03 4.89e-03  -5.3 8.40e-02    -  1.00e+00 1.00e+00h  1
  22 -6.1048807e-01 7.83e-04 5.31e-03  -5.4 3.81e-02    -  1.00e+00 1.00e+00h  1
  23 -6.1051323e-01 7.86e-04 5.48e-02  -5.4 1.25e-01    -  1.00e+00 1.00e+00H  1
  24 -6.1073301e-01 1.72e-02 1.03e-02  -5.4 2.71e-01    -  1.00e+00 1.00e+00h  1
  25 -6.1074016e-01 5.30e-03 5.11e-03  -5.4 1.02e-01    -  1.00e+00 1.00e+00h  1
  26 -6.1056259e-01 5.03e-04 1.18e-01  -6.3 7.38e-02    -  9.97e-01 1.00e+00H  1
  27 -6.1063880e-01 1.54e-02 1.35e-02  -7.5 1.03e-01    -  1.00e+00 1.00e+00h  1
  28 -6.1068851e-01 8.11e-03 3.39e+00  -7.4 1.64e-01    -  9.53e-01 1.00e+00h  1
  29 -6.1068536e-01 5.02e-03 3.62e+01  -7.4 1.17e-01    -  1.00e+00 5.00e-01h  2
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  30 -6.1061787e-01 5.81e-03 3.00e-02  -7.4 1.28e-01    -  1.00e+00 1.00e+00H  1
  31 -6.1099911e-01 4.19e-01 2.22e+01  -7.4 1.25e+00    -  2.57e-01 5.62e-01h  1
  32 -6.1074053e-01 2.51e-01 7.89e+01  -7.4 8.46e-01    -  1.18e-03 7.85e-01h  1
  33 -6.1168313e-01 3.38e-01 1.05e+02  -7.4 4.31e+00    -  1.36e-02 3.84e-01f  1
  34 -6.1406499e-01 3.35e-01 9.77e+01  -7.4 3.28e+01    -  4.39e-02 1.15e-02f  1
  35 -6.1132165e-01 6.41e-02 1.70e+02  -7.4 7.22e-01    -  5.05e-06 1.00e+00h  1
  36 -6.3198865e-01 2.52e-01 1.72e+02  -7.4 6.67e+00    -  4.00e-02 1.60e-01h  1
  37 -6.5518251e-01 2.20e-01 6.48e-02  -4.1 1.07e+00    -  1.00e+00 1.00e+00f  1
  38 -6.1927465e-01 6.07e-02 4.70e-01  -4.0 7.76e-01    -  8.05e-01 1.00e+00h  1
  39 -6.1059325e-01 5.56e-03 2.32e-02  -4.4 3.32e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  40 -6.1081196e-01 2.53e-03 1.01e-02  -4.5 1.96e-01    -  1.00e+00 1.00e+00h  1
  41 -6.1042988e-01 3.97e-04 1.65e-02  -5.0 1.55e-01    -  1.00e+00 1.00e+00H  1
  42 -6.1050144e-01 1.02e-03 1.08e-02  -5.1 4.85e-02    -  1.00e+00 1.00e+00h  1
  43 -6.1048760e-01 5.51e-04 1.00e-02  -5.1 2.89e-02    -  1.00e+00 1.00e+00h  1
  44 -6.1048542e-01 1.80e-04 9.31e-03  -5.1 1.52e-02    -  1.00e+00 1.00e+00h  1
  45 -6.1059256e-01 1.77e-02 3.08e-02  -5.5 1.35e-01    -  1.00e+00 1.00e+00h  1
  46 -6.1082336e-01 9.30e-02 1.22e-01  -5.6 2.56e-01    -  1.00e+00 1.00e+00h  1
  47 -6.1099460e-01 4.90e-02 1.20e-01  -5.6 6.90e-01    -  1.00e+00 1.00e+00h  1
  48 -6.1154698e-01 3.46e-02 2.46e+00  -5.6 4.87e-01    -  8.64e-01 7.65e-01h  1
  49 -6.1349900e-01 1.08e-01 1.87e+01  -5.6 1.34e+00    -  3.34e-02 8.80e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  50 -6.1585193e-01 1.04e-01 1.45e+01  -5.6 5.73e-01    -  1.20e-01 4.36e-02h  1
  51 -6.1672735e-01 9.67e-02 1.75e+01  -5.6 1.15e+00    -  8.55e-01 6.79e-02h  1
  52 -6.1812501e-01 9.38e-02 1.82e+01  -5.6 1.58e+00    -  1.98e-01 2.98e-02h  1
  53 -6.5376083e-01 4.04e-01 1.81e+01  -5.6 1.20e+02    -  2.28e-03 4.74e-03h  1
  54 -6.5301664e-01 3.95e-01 1.81e+01  -5.8 4.92e-01    -  7.72e-02 2.40e-02h  1
  55 -6.1203433e-01 1.15e-01 9.81e+01  -5.8 3.28e-01    -  9.10e-06 1.00e+00h  1
  56 -6.1209155e-01 1.11e-01 9.43e+01  -5.8 6.92e-01    -  6.97e-01 3.88e-02h  1
  57 -6.1210943e-01 1.11e-01 9.42e+01  -5.8 1.05e+01    -  7.28e-05 1.90e-04h  1
  58 -6.1305614e-01 1.32e-01 9.14e+01  -5.8 1.15e+01    -  1.89e-03 3.43e-02f  1
  59 -6.1467329e-01 2.16e-02 1.17e+01  -5.8 5.75e-01    -  1.07e-01 1.00e+00f  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  60 -6.1493016e-01 1.73e-02 5.86e+00 -11.0 4.35e-01    -  2.96e-01 2.12e-01h  1
  61 -6.1485706e-01 1.69e-02 3.57e+02  -6.0 3.44e-01    -  6.71e-01 2.42e-02h  1
  62 -6.1317554e-01 1.36e-02 2.03e-02  -6.2 3.08e-01    -  1.00e+00 1.00e+00h  1
  63 -6.1065657e-01 1.87e-03 2.47e+01 -11.0 1.07e-01    -  3.07e-01 9.90e-01h  1
  64 -6.1039129e-01 2.00e-03 3.80e+02  -7.5 5.53e-02    -  3.53e-01 1.00e+00h  1
  65 -6.1042984e-01 7.32e-04 5.68e+01  -6.6 9.22e-02    -  8.66e-01 1.00e+00h  1
  66 -6.1072821e-01 1.51e-02 8.08e+01  -6.6 3.35e-01    -  1.99e-01 1.00e+00h  1
  67 -6.1102757e-01 2.25e-02 8.20e-02  -6.6 1.47e-01    -  1.00e+00 1.00e+00h  1
  68 -6.1059787e-01 1.81e-03 2.85e-02  -6.6 9.62e-02    -  1.00e+00 1.00e+00h  1
  69 -6.1059894e-01 6.37e-04 2.40e-02  -6.6 7.89e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70 -6.1105183e-01 1.00e-01 2.72e+01  -6.6 1.50e+00    -  1.01e-01 7.18e-01h  1
  71 -6.1500984e-01 1.16e-01 1.10e+01  -6.6 7.50e-01    -  1.00e+00 7.50e-01f  1
  72 -6.1765167e-01 9.35e-02 1.05e+01  -6.6 4.70e+00    -  2.05e-01 1.65e-01h  1
  73 -6.1156691e-01 1.57e-02 3.35e+01  -6.6 4.88e-01    -  4.48e-04 1.00e+00h  1
  74 -6.1124940e-01 1.12e-02 2.22e+00  -6.6 2.89e-01    -  7.12e-01 4.42e-01h  1
  75 -6.1087651e-01 6.12e-03 1.98e+01  -6.6 6.07e-02    -  1.61e-06 5.00e-01h  2
  76 -6.1052586e-01 7.92e-04 4.31e-03  -6.6 2.59e-02    -  1.00e+00 1.00e+00h  1
  77 -6.1055046e-01 2.46e-05 4.98e+01  -6.6 7.71e-02    -  4.34e-01 1.00e+00H  1
  78 -6.1055193e-01 2.18e-07 2.43e-04  -6.9 2.77e-04    -  1.00e+00 1.00e+00h  1
  79 -6.1060170e-01 4.04e-03 4.15e+01  -6.1 1.17e-01    -  1.00e+00 2.17e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 -6.1064090e-01 5.16e-03 3.86e+00  -6.1 7.09e-02    -  4.80e-01 1.00e+00h  1
  81 -6.1069831e-01 2.67e-03 5.75e-03  -6.1 1.17e-01    -  1.00e+00 1.00e+00h  1
  82 -6.1097916e-01 2.64e-02 3.11e-02  -5.9 4.53e-01    -  1.00e+00 1.00e+00h  1
  83 -6.1119668e-01 5.76e-03 1.88e+01  -6.0 2.31e-01    -  3.90e-01 1.00e+00h  1
  84 -6.1087369e-01 1.48e-03 6.26e-03  -6.3 7.32e-02    -  1.00e+00 1.00e+00h  1
  85 -6.1074023e-01 7.93e-04 1.42e-03  -7.2 2.40e-02    -  1.00e+00 1.00e+00h  1
  86 -6.1078489e-01 2.15e-02 2.09e-02  -7.9 1.59e-01    -  1.00e+00 1.00e+00h  1
  87 -6.1123592e-01 2.40e-02 1.07e-02  -8.0 1.51e-01    -  1.00e+00 1.00e+00h  1
  88 -6.1080936e-01 4.79e-03 9.87e-03  -8.0 9.04e-02    -  1.00e+00 1.00e+00h  1
  89 -6.1071176e-01 2.28e-03 1.79e-02  -8.0 1.22e-01    -  1.00e+00 1.00e+00H  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 -6.1075972e-01 3.08e-03 7.41e+01  -8.0 1.93e-01    -  1.00e+00 2.50e-01h  3
  91 -6.1075940e-01 2.12e-04 3.38e-03  -8.0 3.29e-02    -  1.00e+00 1.00e+00h  1
  92 -6.1077057e-01 3.59e-03 1.18e-02  -8.4 5.82e-02    -  1.00e+00 1.00e+00h  1
  93 -6.1079226e-01 1.37e-03 1.22e-02  -8.5 2.74e-02    -  1.00e+00 1.00e+00h  1
  94 -6.1079166e-01 7.79e-04 2.51e-03  -9.5 5.23e-02    -  1.00e+00 1.00e+00h  1
  95 -6.1076285e-01 3.92e-04 1.89e-03 -10.0 5.22e-02    -  1.00e+00 1.00e+00H  1
  96 -6.1076611e-01 8.07e-05 2.55e-03 -11.0 1.27e-02    -  1.00e+00 1.00e+00h  1
  97 -6.1076896e-01 4.78e-04 4.97e-03 -11.0 1.27e-02    -  1.00e+00 1.00e+00h  1
  98 -6.1077755e-01 5.42e-03 1.29e-02 -11.0 4.81e-02    -  1.00e+00 1.00e+00h  1
  99 -6.1083494e-01 1.24e-02 4.44e-02 -11.0 3.39e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100 -6.1257264e-01 1.59e-02 8.13e-03 -11.0 3.24e-01    -  1.00e+00 1.00e+00h  1
 101 -6.1096353e-01 8.17e-03 2.17e-02 -11.0 1.03e-01    -  1.00e+00 1.00e+00h  1
 102 -6.1090368e-01 6.93e-03 1.12e-02 -11.0 1.46e-01    -  1.00e+00 1.00e+00h  1
 103 -6.1085712e-01 4.80e-03 2.81e+02 -11.0 1.52e-01    -  1.00e+00 5.00e-01h  2
 104 -6.1070754e-01 8.58e-04 3.26e-02 -11.0 5.24e-02    -  1.00e+00 1.00e+00H  1
 105 -6.1088626e-01 2.63e-03 1.53e-02 -11.0 5.75e-02    -  1.00e+00 1.00e+00h  1
 106 -6.1072756e-01 1.94e-03 1.01e+03  -9.0 7.12e-02    -  1.01e-01 1.00e+00H  1
 107 -6.1084961e-01 2.04e-02 1.05e+03 -10.0 1.87e-01    -  1.30e-03 1.00e+00h  1
 108 -6.1101555e-01 8.93e-03 6.60e+02 -10.0 1.58e-01    -  2.01e-01 1.00e+00h  1
 109 -6.1117904e-01 1.53e-03 1.05e-02 -10.0 1.43e-01    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 -6.1079186e-01 7.62e-04 2.87e-03 -10.9 4.05e-02    -  1.00e+00 1.00e+00h  1
 111 -6.1078521e-01 8.28e-04 4.94e-03 -11.0 4.21e-02    -  1.00e+00 1.00e+00h  1
 112 -6.1077240e-01 1.33e-05 1.20e-03 -11.0 1.39e-02    -  1.00e+00 1.00e+00h  1
 113 -6.1077739e-01 8.41e-04 8.14e-03 -11.0 1.09e-01    -  1.00e+00 1.00e+00h  1
 114 -6.1078767e-01 8.07e-04 1.30e-02 -11.0 5.43e-02    -  1.00e+00 1.00e+00h  1
 115 -6.1081944e-01 2.88e-03 9.06e-03 -11.0 2.02e-01    -  1.00e+00 1.00e+00h  1
 116 -6.1103005e-01 2.69e-02 4.44e-02 -11.0 4.20e-01    -  1.00e+00 1.00e+00h  1
 117 -6.1239901e-01 1.72e-02 1.78e-02 -11.0 3.03e-01    -  1.00e+00 1.00e+00h  1
 118 -6.1088463e-01 2.82e-03 1.05e-02 -11.0 1.41e-01    -  1.00e+00 1.00e+00h  1
 119 -6.1080336e-01 3.64e-04 3.33e-03 -11.0 5.21e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 -6.1078491e-01 6.26e-05 1.82e-03 -11.0 2.42e-02    -  1.00e+00 1.00e+00h  1
 121 -6.1077558e-01 8.31e-06 6.54e-04 -11.0 9.58e-03    -  1.00e+00 1.00e+00h  1
 122 -6.1077434e-01 6.65e-08 1.02e-03 -11.0 8.16e-03    -  1.00e+00 1.00e+00H  1
 123 -6.1077498e-01 4.20e-06 1.23e-03 -11.0 4.32e-03    -  1.00e+00 1.00e+00h  1
 124 -6.1077477e-01 9.14e-07 4.42e-04 -11.0 2.50e-03    -  1.00e+00 1.00e+00h  1
 125 -6.1077474e-01 5.87e-09 3.62e-04 -11.0 4.73e-03    -  1.00e+00 1.00e+00H  1
 126 -6.1077587e-01 4.77e-04 5.83e-03 -11.0 3.42e-02    -  1.00e+00 1.00e+00h  1
 127 -6.1077794e-01 1.00e-03 9.36e-03 -11.0 6.81e-02    -  1.00e+00 1.00e+00h  1
 128 -6.1079637e-01 1.05e-03 3.67e-03 -11.0 7.06e-02    -  1.00e+00 1.00e+00h  1
 129 -6.1078753e-01 3.93e-04 5.65e-03 -11.0 5.30e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 130 -6.1078589e-01 7.39e-05 3.25e-03 -11.0 3.30e-02    -  1.00e+00 1.00e+00h  1
 131 -6.1077792e-01 5.59e-05 1.42e-03 -11.0 1.64e-02    -  1.00e+00 1.00e+00h  1
 132 -6.1077748e-01 8.49e-06 1.06e-03 -11.0 1.11e-02    -  1.00e+00 1.00e+00h  1
 133 -6.1077529e-01 1.42e-07 7.03e-05 -11.0 9.50e-04    -  1.00e+00 1.00e+00h  1
 134 -6.1077535e-01 3.11e-06 3.01e-04 -11.0 3.69e-03    -  1.00e+00 1.00e+00h  1
 135 -6.1077538e-01 4.23e-07 2.69e-04 -11.0 1.57e-03    -  1.00e+00 1.00e+00h  1
 136 -6.1077534e-01 5.52e-07 3.90e-05 -11.0 2.61e-03    -  1.00e+00 1.00e+00h  1
 137 -6.1077533e-01 5.00e-09 2.12e-04 -11.0 1.30e-03    -  1.00e+00 1.00e+00H  1
 138 -6.1077581e-01 1.05e-03 7.44e-03 -11.0 4.60e-02    -  1.00e+00 1.00e+00h  1
 139 -6.1079047e-01 2.17e-01 2.27e+02 -11.0 7.23e-01    -  1.00e-01 9.06e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 140 -6.2561484e-01 2.19e-01 2.27e+02 -11.0 1.22e+03    -  2.07e-08 5.24e-04h  1
 141 -6.2331675e-01 2.04e-01 5.04e+02 -11.0 4.84e-01    -  2.25e-08 1.00e+00h  1
 142 -6.1480573e-01 5.99e-02 3.19e+02  -8.9 3.66e-01    -  8.65e-03 1.00e+00h  1
 143 -6.1329485e-01 3.18e-02 3.76e-02 -10.6 4.65e-01    -  5.89e-02 1.00e+00h  1
 144 -6.1143461e-01 2.15e-02 2.09e-02  -9.7 3.54e-01    -  1.00e+00 1.00e+00h  1
 145 -6.0950008e-01 1.84e-03 4.15e-02  -8.6 2.44e-01    -  1.00e+00 1.00e+00H  1
 146 -6.1156913e-01 1.74e-02 3.31e-03  -8.6 1.32e-01    -  1.00e+00 1.00e+00h  1
 147 -6.1054346e-01 2.77e-04 5.70e-03  -8.6 5.16e-02    -  1.00e+00 1.00e+00h  1
 148 -6.1057031e-01 1.90e-04 2.34e-03  -8.6 5.12e-02    -  1.00e+00 1.00e+00h  1
 149 -6.1061263e-01 5.50e-03 1.30e-02  -8.6 6.25e-02    -  1.00e+00 1.00e+00h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 150 -6.1063416e-01 7.20e-03 1.87e-02  -8.6 1.15e-01    -  1.00e+00 5.00e-01h  2
 151 -6.1065799e-01 1.07e-03 3.41e-02  -8.6 7.14e-02    -  1.00e+00 1.00e+00H  1
 152 -6.1071601e-01 9.31e-03 4.54e-02  -8.6 3.55e+00    -  3.39e-01 5.43e-02h  2
 153 -6.1073604e-01 6.68e-03 4.72e-02  -8.6 1.11e-01    -  1.00e+00 2.90e-01h  1
 154 -6.1082312e-01 5.02e-03 9.30e-03  -8.6 2.09e-01    -  4.50e-03 1.00e+00h  1
 155 -6.1082479e-01 5.01e-03 1.04e-02  -8.6 6.27e-01    -  5.10e-01 8.15e-03h  1
 156 -6.1159250e-01 6.21e-01 1.58e-01  -8.6 1.58e+00    -  5.58e-01 4.24e-01F  1
 157 -6.1157190e-01 5.83e-01 1.57e-01  -8.6 3.08e-01    -  7.96e-06 6.25e-02h  5
 158 -6.1382268e-01 2.39e-01 4.54e-02  -8.6 4.54e-01    -  2.00e-01 1.00e+00h  1
 159 -6.1364705e-01 2.11e-01 4.69e-02  -8.6 6.15e-01    -  2.72e-01 1.25e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 160 -6.1248083e-01 3.34e-02 3.61e-02  -8.6 3.02e-01    -  3.96e-01 1.00e+00h  1
 161 -6.1237279e-01 2.95e-02 3.17e-02  -8.6 4.40e-01    -  6.98e-01 1.25e-01h  4
 162 -6.1346463e-01 9.33e-02 6.01e-02  -8.6 3.27e+00    -  1.45e-01 9.28e-02h  1
 163 -6.1315931e-01 7.55e-02 3.72e-02  -8.6 5.59e-01    -  8.01e-02 2.50e-01h  3
 164 -6.1297308e-01 8.18e-02 2.15e-02  -8.6 5.34e-01    -  6.71e-01 2.27e-01h  3
 165 -6.1256933e-01 6.22e-02 2.36e-02  -8.6 2.55e-01    -  1.00e+00 3.05e-01h  2
 166 -6.1249702e-01 5.94e-02 2.38e-02  -8.6 2.07e-01    -  1.00e+00 4.69e-02h  4
 167 -6.1248438e-01 5.89e-02 2.35e-02  -8.6 2.38e-01    -  1.00e+00 8.93e-03h  6
 168 -6.1248168e-01 5.88e-02 2.35e-02  -8.6 2.90e-01    -  1.00e+00 1.77e-03h  8
 169 -6.1248096e-01 5.87e-02 2.35e-02  -8.6 2.71e-01    -  1.00e+00 4.71e-04h 10
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 170 -6.1224808e-01 4.94e-02 2.07e-02  -8.6 4.09e-01    -  1.00e+00 1.59e-01h  1
 171 -6.1081881e-01 2.00e-03 5.25e-03  -8.6 4.97e-02    -  1.00e+00 1.00e+00h  1
 172 -6.1077784e-01 8.19e-04 1.81e-03  -9.7 4.32e-02    -  1.00e+00 1.00e+00h  1
 173 -6.1075755e-01 3.46e-05 6.40e-04  -9.8 8.90e-03    -  1.00e+00 1.00e+00h  1
 174 -6.1075885e-01 2.42e-05 1.53e-03  -9.8 1.17e-02    -  1.00e+00 1.00e+00h  1
 175 -6.1075341e-01 4.09e-06 1.09e-02  -9.8 5.21e-02    -  1.00e+00 1.00e+00H  1
 176 -6.1078630e-01 6.13e-03 2.35e-02  -9.8 8.21e-02    -  1.00e+00 1.00e+00h  1
 177 -6.1083534e-01 1.15e-02 3.12e-02  -9.8 8.82e-02    -  1.00e+00 1.00e+00h  1
 178 -6.1088276e-01 9.49e-02 4.46e-02  -9.8 3.17e-01    -  1.00e+00 1.00e+00h  1
 179 -6.1272621e-01 1.79e-01 9.60e-02  -9.8 2.01e+00    -  7.15e-01 3.43e-01h  1
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 180 -6.1210781e-01 1.93e-01 3.03e-02  -9.8 4.22e-01    -  7.62e-08 1.00e+00h  1
 181 -6.2339112e-01 4.17e-01 1.26e-01  -9.8 1.21e+00    -  2.37e-01 7.09e-01h  1
 182 -6.2893572e-01 2.56e-01 5.30e-02  -9.8 1.01e+00    -  1.00e+00 4.69e-01h  1
In iteration 182, 1 Slack too small, adjusting variable bound
 183 -6.2880960e-01 2.45e-01 5.02e-02  -9.8 1.05e+00    -  9.16e-08 4.53e-02h  1
 184 -6.2953183e-01 2.42e-01 4.97e-02  -9.8 3.16e+00    -  2.09e-02 1.01e-02h  1
 185 -6.3487847e-01 2.27e-01 7.79e-02  -9.8 6.20e+00    -  7.47e-03 1.08e-01h  1
 186 -6.3428192e-01 2.21e-01 7.51e-02  -9.8 7.66e-01    -  1.29e-07 2.63e-02h  1
 187 -6.4341145e-01 2.11e-01 1.10e-01  -9.8 1.10e+01    -  4.57e-03 7.01e-02h  1
 188 -6.4406766e-01 2.08e-01 1.13e-01  -9.8 4.23e+00    -  1.91e-02 3.64e-02h  1
 189 -6.4322242e-01 1.61e-01 6.60e-02  -9.8 2.59e+00    -  2.80e-04 3.53e-01h  1
